1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0975e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2045e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3219e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4508e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5923e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9179e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1049e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3101e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5354e-06 3.1916e-17 7.3417e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7826e-06 9.2404e-17 2.1297e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0539e-06 1.6952e-16 3.9136e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3516e-06 2.6019e-16 6.0169e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6784e-06 3.6222e-16 8.3941e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0370e-06 4.7445e-16 1.1031e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4306e-06 5.9194e-16 1.3831e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8626e-06 7.1854e-16 1.6919e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3367e-06 8.4964e-16 2.0226e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8570e-06 9.8366e-16 2.3739e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4281e-06 1.1226e-15 2.7511e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0548e-06 1.2410e-15 3.1543e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7426e-06 1.3466e-15 3.5785e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4975e-06 1.4609e-15 4.0362e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3260e-06 1.5792e-15 4.5231e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0235e-05 1.7254e-15 5.0465e-16 5.1766e-18 1.3003e-17 4.6036e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.1233e-05 1.8895e-15 5.6025e-16 6.5882e-17 1.6548e-16 5.8609e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.2328e-05 2.0769e-15 6.1925e-16 1.5952e-16 4.0054e-16 1.4187e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e-05 2.2670e-15 6.8216e-16 2.6935e-16 6.7558e-16 2.3918e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4850e-05 2.4277e-15 7.4874e-16 4.0045e-16 1.0033e-15 3.5498e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6298e-05 2.5318e-15 8.1807e-16 5.3836e-16 1.3467e-15 4.7587e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.7886e-05 2.5912e-15 8.8619e-16 6.8615e-16 1.7144e-15 6.0478e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.9630e-05 2.6043e-15 9.4205e-16 8.4765e-16 2.1187e-15 7.4601e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.1544e-05 2.5839e-15 9.9275e-16 1.0033e-15 2.5248e-15 8.8700e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.3645e-05 2.5403e-15 1.0453e-15 1.1372e-15 2.9622e-15 1.0385e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.5950e-05 2.4760e-15 1.1043e-15 1.2686e-15 3.4276e-15 1.2000e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.8480e-05 2.3988e-15 1.1665e-15 1.3860e-15 3.8328e-15 1.3597e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.1257e-05 2.3088e-15 1.2405e-15 1.5222e-15 4.2123e-15 1.5339e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.4305e-05 2.2131e-15 1.3252e-15 1.6696e-15 4.5689e-15 1.7059e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.7649e-05 2.1129e-15 1.4076e-15 1.8405e-15 4.9367e-15 1.8909e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.1320e-05 2.0103e-15 1.4769e-15 2.0317e-15 5.2923e-15 2.0521e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.5349e-05 1.9061e-15 1.5305e-15 2.2592e-15 5.6800e-15 2.1953e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.9770e-05 1.8049e-15 1.5587e-15 2.5024e-15 6.1213e-15 2.3293e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.4623e-05 1.7041e-15 1.5633e-15 2.6845e-15 6.5270e-15 2.4552e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.9948e-05 1.6050e-15 1.5526e-15 2.8141e-15 6.9936e-15 2.5889e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.5793e-05 1.5099e-15 1.5221e-15 2.8877e-15 7.3458e-15 2.7133e-15 0.0000e+00 0.0000e+00 0.0000e+00
