1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0975e-06 2.2922e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2045e-06 6.4765e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3219e-06 1.1922e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4508e-06 1.8455e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5923e-06 2.6038e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e-06 3.4708e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9179e-06 4.4453e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1049e-06 5.5065e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3101e-06 6.6283e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5354e-06 7.7879e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7826e-06 8.9694e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0539e-06 1.0166e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3516e-06 1.1380e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6784e-06 1.2614e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0370e-06 1.3703e-15 1.7092e-16 2.4366e-17 1.3297e-17 3.0156e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4306e-06 1.4506e-15 6.8423e-16 9.8083e-17 5.3566e-17 1.2161e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8626e-06 1.5230e-15 1.3571e-15 1.9574e-16 1.0697e-16 2.4310e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3367e-06 1.5996e-15 2.1685e-15 3.1489e-16 1.7219e-16 3.9173e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8570e-06 1.6973e-15 3.0581e-15 4.4772e-16 2.4494e-16 5.5777e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4281e-06 1.8493e-15 3.9928e-15 5.9051e-16 3.2311e-16 7.3644e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0548e-06 2.2948e-15 5.0303e-15 7.5280e-16 4.1199e-16 9.3987e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7426e-06 3.0122e-15 6.0654e-15 9.2136e-16 5.0414e-16 1.1510e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4975e-06 3.4221e-15 7.1198e-15 1.1033e-15 6.0345e-16 1.3786e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3260e-06 3.6558e-15 8.0104e-15 1.2982e-15 7.0958e-16 1.6220e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0235e-05 3.7766e-15 8.8338e-15 1.5062e-15 8.2237e-16 1.8806e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1233e-05 3.8107e-15 9.6879e-15 1.7274e-15 9.4179e-16 2.1541e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2328e-05 3.7839e-15 1.0520e-14 1.9624e-15 1.0680e-15 2.4427e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e-05 3.7191e-15 1.1408e-14 2.2158e-15 1.2034e-15 2.7517e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4850e-05 3.6219e-15 1.2316e-14 2.4839e-15 1.3463e-15 3.0764e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6298e-05 3.5059e-15 1.3203e-14 2.7660e-15 1.4970e-15 3.4177e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7886e-05 3.3735e-15 1.4030e-14 3.0637e-15 1.6582e-15 3.7813e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9630e-05 3.2304e-15 1.4590e-14 3.3601e-15 1.8284e-15 4.1635e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1544e-05 3.0810e-15 1.5045e-14 3.6011e-15 2.0098e-15 4.5703e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3645e-05 2.9305e-15 1.5253e-14 3.8104e-15 2.2002e-15 4.9985e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5950e-05 2.7773e-15 1.5262e-14 4.0274e-15 2.3974e-15 5.4543e-15 2.7673e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8480e-05 2.6271e-15 1.5108e-14 4.2732e-15 2.5549e-15 5.9389e-15 1.9045e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1257e-05 2.4795e-15 1.4833e-14 4.5661e-15 2.7001e-15 6.4499e-15 4.1510e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4305e-05 2.3345e-15 1.4452e-14 4.9008e-15 2.8521e-15 6.9915e-15 6.7492e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7649e-05 2.1952e-15 1.4014e-14 5.2912e-15 3.0050e-15 7.5184e-15 9.7625e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1320e-05 2.0611e-15 1.3478e-14 5.7604e-15 3.1815e-15 7.9461e-15 1.2942e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5349e-05 1.9325e-15 1.2940e-14 6.2459e-15 3.3725e-15 8.3713e-15 1.6241e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9770e-05 1.8097e-15 1.2359e-14 6.5830e-15 3.5988e-15 8.7769e-15 1.9832e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
