1.0000e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0975e-06 1.3259e-17 1.7048e-17 5.6949e-17 0.0000e+00 4.7485e-18 4.7876e-20 0.0000e+00 0.0000e+00
1.2045e-06 3.6935e-17 4.7817e-17 1.5886e-16 0.0000e+00 1.3262e-17 1.3421e-19 0.0000e+00 0.0000e+00
1.3219e-06 6.6932e-17 8.7287e-17 2.8837e-16 0.0000e+00 2.4102e-17 2.4489e-19 0.0000e+00 0.0000e+00
1.4508e-06 1.0180e-16 1.3380e-16 4.3948e-16 0.0000e+00 3.6781e-17 3.7533e-19 0.0000e+00 0.0000e+00
1.5923e-06 1.4076e-16 1.8653e-16 6.0912e-16 0.0000e+00 5.1052e-17 5.2338e-19 0.0000e+00 0.0000e+00
1.7475e-06 1.8330e-16 2.4510e-16 7.9557e-16 0.0000e+00 6.6781e-17 6.8805e-19 0.0000e+00 0.0000e+00
1.9179e-06 2.2904e-16 3.0933e-16 9.9794e-16 0.0000e+00 8.3905e-17 8.6911e-19 0.0000e+00 0.0000e+00
2.1049e-06 2.7768e-16 3.7925e-16 1.2158e-15 0.0000e+00 1.0241e-16 1.0668e-18 0.0000e+00 0.0000e+00
2.3101e-06 3.2886e-16 4.5498e-16 1.4493e-15 0.0000e+00 1.2230e-16 1.2819e-18 0.0000e+00 0.0000e+00
2.5354e-06 3.8211e-16 5.3678e-16 1.6987e-15 0.0000e+00 1.4362e-16 1.5154e-18 0.0000e+00 0.0000e+00
2.7826e-06 4.3678e-16 6.2496e-16 1.9644e-15 0.0000e+00 1.6644e-16 1.7685e-18 0.0000e+00 0.0000e+00
3.0539e-06 4.9239e-16 7.1992e-16 2.2473e-15 0.0000e+00 1.9084e-16 2.0429e-18 0.0000e+00 0.0000e+00
3.3516e-06 5.4858e-16 8.2215e-16 2.5480e-15 0.0000e+00 2.1689e-16 2.3404e-18 0.0000e+00 0.0000e+00
