1.0000e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0596e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1227e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1895e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2604e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3355e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4150e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4993e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5886e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6832e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7834e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8897e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0022e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1215e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2478e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3817e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5235e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6738e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8331e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0018e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1806e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3701e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5708e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7835e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0088e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2476e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5006e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7686e-04 0.0000e+00 0.0000e+00 6.8117e-19 0.0000e+00 0.0000e+00 0.0000e+00
5.0526e-04 4.4409e-22 0.0000e+00 1.6649e-18 0.0000e+00 0.0000e+00 0.0000e+00
5.3536e-04 2.6915e-21 0.0000e+00 3.0810e-18 0.0000e+00 0.0000e+00 0.0000e+00
5.6724e-04 5.5327e-21 2.5116e-19 4.9136e-18 0.0000e+00 0.0000e+00 0.0000e+00
6.0103e-04 9.2133e-21 1.2111e-18 7.1330e-18 0.0000e+00 0.0000e+00 0.0000e+00
6.3682e-04 1.4167e-20 2.4555e-18 1.0006e-17 0.0000e+00 0.0000e+00 0.0000e+00
6.7475e-04 2.1363e-20 4.0900e-18 1.3233e-17 0.0000e+00 0.0000e+00 0.0000e+00
7.1494e-04 3.3818e-20 6.3731e-18 1.6931e-17 0.0000e+00 0.0000e+00 0.0000e+00
7.5753e-04 5.8753e-20 9.3023e-18 2.1347e-17 0.0000e+00 0.0000e+00 0.0000e+00
8.0264e-04 1.0569e-19 1.3455e-17 2.5911e-17 0.0000e+00 0.0000e+00 0.0000e+00
8.5045e-04 1.8438e-19 1.9163e-17 3.1164e-17 0.0000e+00 0.0000e+00 0.0000e+00
9.0110e-04 3.0384e-19 2.6789e-17 3.6754e-17 0.0000e+00 0.0000e+00 0.0000e+00
9.5477e-04 4.7239e-19 3.6842e-17 4.3048e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.0116e-03 6.9752e-19 4.9487e-17 4.9591e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.0719e-03 9.8588e-19 6.3902e-17 5.6282e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.1357e-03 1.3426e-18 8.1539e-17 6.3603e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.2034e-03 1.7712e-18 1.0152e-16 7.1578e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.2751e-03 2.2735e-18 1.2358e-16 7.9541e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.3510e-03 2.8511e-18 1.4897e-16 8.8103e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.4315e-03 3.5033e-18 1.7605e-16 9.7280e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.5167e-03 4.2297e-18 2.0436e-16 1.0625e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6071e-03 5.0290e-18 2.3563e-16 1.1575e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.7028e-03 5.8992e-18 2.6996e-16 1.2579e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.8042e-03 6.8378e-18 3.0469e-16 1.3540e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.9116e-03 7.8414e-18 3.3922e-16 1.4545e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.0255e-03 8.9065e-18 3.7920e-16 1.5595e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.1461e-03 1.0030e-17 4.1854e-16 1.6690e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.2740e-03 1.1206e-17 4.6021e-16 1.7828e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.4094e-03 1.2433e-17 5.0414e-16 1.8888e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.5529e-03 1.3705e-17 5.4631e-16 1.9981e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.7050e-03 1.5017e-17 5.9025e-16 2.1106e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.8661e-03 1.6365e-17 6.3592e-16 2.2263e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.0368e-03 1.7745e-17 6.8328e-16 2.3450e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.2176e-03 1.9153e-17 7.3224e-16 2.4666e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.4093e-03 2.0583e-17 7.7773e-16 2.5763e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.6123e-03 2.2032e-17 8.2431e-16 2.6878e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e-03 2.3497e-17 8.7731e-16 2.8164e-16 0.0000e+00 0.0000e+00 0.0000e+00
4.0555e-03 2.4974e-17 9.2606e-16 2.9315e-16 0.0000e+00 0.0000e+00 0.0000e+00
4.2970e-03 2.6458e-17 9.6997e-16 3.0480e-16 0.0000e+00 0.0000e+00 0.0000e+00
4.5529e-03 2.7948e-17 1.0202e-15 3.1658e-16 0.0000e+00 0.0000e+00 0.0000e+00
4.8241e-03 2.9439e-17 1.0712e-15 3.2846e-16 0.0000e+00 0.0000e+00 0.0000e+00
5.1114e-03 3.0929e-17 1.1229e-15 3.4043e-16 0.0000e+00 0.0000e+00 0.0000e+00
5.4159e-03 3.2416e-17 1.1688e-15 3.5080e-16 0.0000e+00 0.0000e+00 0.0000e+00
5.7384e-03 3.3898e-17 1.2150e-15 3.6287e-16 0.0000e+00 0.0000e+00 0.0000e+00
6.0802e-03 3.5371e-17 1.2678e-15 3.7326e-16 0.0000e+00 0.0000e+00 0.0000e+00
6.4424e-03 3.6836e-17 1.3143e-15 3.8538e-16 0.0000e+00 0.0000e+00 0.0000e+00
6.8261e-03 3.8289e-17 1.3609e-15 3.9575e-16 0.0000e+00 0.0000e+00 0.0000e+00
7.2326e-03 3.9730e-17 1.4074e-15 4.0783e-16 0.0000e+00 0.0000e+00 0.0000e+00
7.6634e-03 4.1158e-17 1.4538e-15 4.1812e-16 0.0000e+00 0.0000e+00 0.0000e+00
8.1198e-03 4.2572e-17 1.5001e-15 4.2832e-16 0.0000e+00 0.0000e+00 0.0000e+00
8.6035e-03 4.3972e-17 1.5462e-15 4.3845e-16 5.4785e-20 0.0000e+00 0.0000e+00
9.1159e-03 4.5358e-17 1.5920e-15 4.4848e-16 2.1634e-19 0.0000e+00 0.0000e+00
9.6588e-03 4.6728e-17 1.6374e-15 4.5840e-16 3.9565e-19 0.0000e+00 0.0000e+00
1.0234e-02 4.8086e-17 1.6755e-15 4.6819e-16 5.7535e-19 0.0000e+00 0.0000e+00
1.0844e-02 4.9430e-17 1.7200e-15 4.7785e-16 8.3559e-19 0.0000e+00 0.0000e+00
1.1490e-02 5.0764e-17 1.7641e-15 4.8737e-16 1.1459e-18 0.0000e+00 0.0000e+00
1.2174e-02 5.2088e-17 1.8006e-15 4.9672e-16 1.4416e-18 0.0000e+00 0.0000e+00
1.2899e-02 5.3405e-17 1.8435e-15 5.0589e-16 1.8529e-18 0.0000e+00 0.0000e+00
1.3667e-02 5.4719e-17 1.8788e-15 5.1489e-16 2.2369e-18 0.0000e+00 0.0000e+00
1.4481e-02 5.6034e-17 1.9204e-15 5.2196e-16 2.6637e-18 0.0000e+00 0.0000e+00
1.5344e-02 5.7356e-17 1.9544e-15 5.3056e-16 3.1354e-18 0.0000e+00 0.0000e+00
1.6258e-02 5.8692e-17 1.9876e-15 5.3895e-16 3.6533e-18 0.0000e+00 0.0000e+00
1.7226e-02 6.0054e-17 2.0269e-15 5.4543e-16 4.2200e-18 0.0000e+00 0.0000e+00
1.8252e-02 6.1457e-17 2.0586e-15 5.5337e-16 4.8363e-18 0.0000e+00 0.0000e+00
1.9339e-02 6.2922e-17 2.0895e-15 5.5942e-16 5.5044e-18 0.0000e+00 0.0000e+00
2.0491e-02 6.4485e-17 2.1196e-15 5.6687e-16 6.0697e-18 0.0000e+00 0.0000e+00
2.1711e-02 6.6201e-17 2.1553e-15 5.7246e-16 6.8339e-18 0.0000e+00 0.0000e+00
2.3004e-02 6.8163e-17 2.1835e-15 5.7940e-16 7.4783e-18 0.0000e+00 0.0000e+00
2.4374e-02 7.0501e-17 2.2107e-15 5.8450e-16 8.3433e-18 0.0000e+00 0.0000e+00
2.5826e-02 7.3259e-17 2.2369e-15 5.8935e-16 9.0701e-18 0.0000e+00 0.0000e+00
2.7364e-02 7.5984e-17 2.2620e-15 5.9546e-16 9.8346e-18 0.0000e+00 0.0000e+00
2.8994e-02 7.7990e-17 2.2859e-15 5.9978e-16 1.0637e-17 0.0000e+00 0.0000e+00
3.0721e-02 7.9115e-17 2.3085e-15 6.0383e-16 1.1702e-17 0.0000e+00 0.0000e+00
3.2551e-02 7.9506e-17 2.3297e-15 6.0760e-16 1.2592e-17 0.0000e+00 0.0000e+00
3.4490e-02 7.9329e-17 2.3493e-15 6.1250e-16 1.3521e-17 0.0000e+00 0.0000e+00
3.6544e-02 7.8715e-17 2.3673e-15 6.1566e-16 1.4490e-17 0.0000e+00 0.0000e+00
3.8720e-02 7.7762e-17 2.3833e-15 6.1853e-16 1.5235e-17 0.0000e+00 0.0000e+00
4.1027e-02 7.6548e-17 2.3972e-15 6.2108e-16 1.6272e-17 2.5794e-21 0.0000e+00
4.3470e-02 7.5128e-17 2.4087e-15 6.2330e-16 1.7349e-17 6.3099e-21 0.0000e+00
4.6059e-02 7.3549e-17 2.4121e-15 6.2519e-16 1.8465e-17 9.3286e-21 0.0000e+00
4.8803e-02 7.1850e-17 2.4179e-15 6.2796e-16 1.9319e-17 1.3671e-20 0.0000e+00
5.1709e-02 7.0058e-17 2.4203e-15 6.2910e-16 2.0502e-17 1.8347e-20 0.0000e+00
5.4789e-02 6.8198e-17 2.4189e-15 6.2987e-16 2.1404e-17 2.3366e-20 0.0000e+00
5.8052e-02 6.6291e-17 2.4134e-15 6.3023e-16 2.2650e-17 2.8731e-20 0.0000e+00
6.1510e-02 6.4356e-17 2.4035e-15 6.3019e-16 2.3598e-17 3.2958e-20 3.2565e-23
6.5173e-02 6.2403e-17 2.3843e-15 6.2971e-16 2.4563e-17 3.8990e-20 1.3317e-22
6.9055e-02 6.0445e-17 2.3652e-15 6.2878e-16 2.5895e-17 4.3739e-20 2.3829e-22
7.3168e-02 5.8493e-17 2.3413e-15 6.2737e-16 2.6900e-17 5.0541e-20 3.4811e-22
7.7526e-02 5.6554e-17 2.3084e-15 6.2547e-16 2.7920e-17 5.5844e-20 4.6285e-22
8.2143e-02 5.4636e-17 2.2755e-15 6.2306e-16 2.8953e-17 6.3386e-20 5.8277e-22
8.7036e-02 5.2743e-17 2.2384e-15 6.1914e-16 2.9998e-17 6.9220e-20 7.0817e-22
9.2220e-02 5.0882e-17 2.1975e-15 6.1565e-16 3.1053e-17 7.7480e-20 8.3950e-22
9.7712e-02 4.9054e-17 2.1494e-15 6.1158e-16 3.2118e-17 8.3845e-20 9.7742e-22
1.0353e-01 4.7264e-17 2.1024e-15 6.0691e-16 3.3188e-17 9.0439e-20 1.1229e-21
1.0970e-01 4.5514e-17 2.0493e-15 6.0163e-16 3.4265e-17 9.9738e-20 1.2772e-21
1.1623e-01 4.3807e-17 1.9981e-15 5.9572e-16 3.5344e-17 1.0688e-19 1.4417e-21
1.2316e-01 4.2142e-17 1.9453e-15 5.8917e-16 3.6423e-17 1.1426e-19 1.6151e-21
1.3049e-01 4.0524e-17 1.8880e-15 5.8119e-16 3.7500e-17 1.2189e-19 1.7965e-21
1.3826e-01 3.8949e-17 1.8335e-15 5.7339e-16 3.8573e-17 1.2976e-19 1.9231e-21
1.4650e-01 3.7424e-17 1.7753e-15 5.6496e-16 3.9215e-17 1.3789e-19 2.1176e-21
1.5522e-01 3.5939e-17 1.7204e-15 5.5592e-16 4.0265e-17 1.4629e-19 2.3197e-21
1.6447e-01 3.4502e-17 1.6656e-15 5.4629e-16 4.1302e-17 1.5495e-19 2.5295e-21
1.7426e-01 3.3112e-17 1.6081e-15 5.3543e-16 4.1890e-17 1.6714e-19 2.6757e-21
1.8464e-01 3.1768e-17 1.5543e-15 5.2475e-16 4.2885e-17 1.7312e-19 2.8988e-21
1.9564e-01 3.0468e-17 1.4984e-15 5.1360e-16 4.3854e-17 1.8264e-19 3.1300e-21
2.0729e-01 2.9212e-17 1.4462e-15 5.0140e-16 4.4359e-17 1.9245e-19 3.2913e-21
2.1964e-01 2.8001e-17 1.3923e-15 4.8948e-16 4.5263e-17 2.0256e-19 3.5367e-21
2.3272e-01 2.6831e-17 1.3422e-15 4.7723e-16 4.5691e-17 2.1299e-19 3.7906e-21
2.4658e-01 2.5704e-17 1.2907e-15 4.6473e-16 4.6512e-17 2.2372e-19 3.9677e-21
2.6127e-01 2.4619e-17 1.2430e-15 4.5148e-16 4.6848e-17 2.3478e-19 4.2365e-21
2.7683e-01 2.3573e-17 1.1941e-15 4.3865e-16 4.7130e-17 2.4615e-19 4.4240e-21
2.9332e-01 2.2566e-17 1.1489e-15 4.2522e-16 4.7788e-17 2.5367e-19 4.7081e-21
3.1079e-01 2.1598e-17 1.1028e-15 4.1229e-16 4.7949e-17 2.6555e-19 4.9061e-21
3.2930e-01 2.0667e-17 1.0581e-15 3.9937e-16 4.8043e-17 2.7779e-19 5.2058e-21
3.4891e-01 1.9772e-17 1.0169e-15 3.8604e-16 4.8491e-17 2.8585e-19 5.4146e-21
3.6969e-01 1.8912e-17 9.7495e-16 3.7329e-16 4.8436e-17 2.9857e-19 5.7303e-21
3.9171e-01 1.8086e-17 9.3634e-16 3.6068e-16 4.8302e-17 3.1157e-19 5.9500e-21
4.1504e-01 1.7293e-17 8.9715e-16 3.4782e-16 4.8088e-17 3.2011e-19 6.1742e-21
4.3976e-01 1.6531e-17 8.6112e-16 3.3560e-16 4.7790e-17 3.3354e-19 6.5125e-21
4.6595e-01 1.5800e-17 8.2460e-16 3.2320e-16 4.7409e-17 3.4233e-19 6.7477e-21
4.9370e-01 1.5099e-17 7.8940e-16 3.1145e-16 4.6946e-17 3.5621e-19 6.9873e-21
5.2311e-01 1.4426e-17 7.5712e-16 2.9960e-16 4.6800e-17 3.6527e-19 7.3480e-21
5.5427e-01 1.3781e-17 7.2444e-16 2.8840e-16 4.6173e-17 3.7953e-19 7.5983e-21
5.8728e-01 1.3163e-17 6.9299e-16 2.7714e-16 4.5472e-17 3.8884e-19 7.8528e-21
6.2226e-01 1.2572e-17 6.6422e-16 2.6652e-16 4.4703e-17 4.0348e-19 8.2353e-21
6.5932e-01 1.2005e-17 6.3511e-16 2.5621e-16 4.3871e-17 4.1300e-19 8.4999e-21
6.9859e-01 1.1463e-17 6.0849e-16 2.4589e-16 4.2613e-17 4.2796e-19 8.7685e-21
7.4020e-01 1.0944e-17 5.8160e-16 2.3618e-16 4.1683e-17 4.3768e-19 9.0407e-21
