0.5	1300	149
149
   0.5        6135.0664
   1.0        4252.9028
   1.5        3417.1892
   2.0        2911.1111
   2.5        2557.8657
   3.0        2291.0330
   3.5        2079.2856
   4.0        1905.5533
   4.5        1759.5475
   5.0        1634.6036
   5.5        1526.1587
   6.0        1430.9520
   6.5        1346.5757
   7.0        1271.2018
   7.5        1203.4088
   8.0        1142.0739
   8.5        1086.2926
   9.0        1035.3280
   9.5         988.5732
  10           945.5200
  20           484.4050
  30           309.4894
  40           220.5281
  50           168.3354
  60           134.9379
  70           112.2557
  80            96.1549
  90            84.3240
 100            75.3841
 110            68.4698
 120            63.0159
 130            58.6404
 140            55.0777
 150            52.1380
 160            49.6831
 170            47.6105
 180            45.8425
 190            44.3199
 200            42.9968
 210            41.8374
 220  		40.8135
 230  		39.9027
 240  		39.0871
 250  		38.3524
 260  		37.6870
 270  		37.0815
 280  		36.5284
 290  		36.0299
 300  		35.5804
 310  		35.1665
 320  		34.7845
 330  		34.4313
 340  		34.1043
 350  		33.8012
 360  		33.5201
 370  		33.2590
 380  		33.0165
 390  		32.7910
 400  		32.5811
 410  		32.3856
 420  		32.2031
 430  		32.0326
 440  		31.8726
 450  		31.7220
 460  		31.5795
 470  		31.4437
 480  		31.3132
 490  		31.1866
 500  		31.0623
 510  		30.9386
 520  		30.8141
 530  		30.6871
 540  		30.5563
 550  		30.4206
 560  		30.2790
 570  		30.1311
 580  		29.9769
 590  		29.8165
 600  		29.6505
 610  		29.4799
 620  		29.3058
 630  		29.1295
 640  		28.9522
 650  		28.7750
 660  		28.5990
 670  		28.4249
 680  		28.2531
 690  		28.0838
 700  		27.9168
 710  		27.7521
 720  		27.5893
 730  		27.4280
 740  		27.2679
 750  		27.1086
 760  		26.9499
 770  		26.7915
 780  		26.6334
 790  		26.4754
 800  		26.3176
 810  		26.1600
 820  		26.0026
 830  		25.8456
 840  		25.6892
 850  		25.5335
 860  		25.3786
 870  		25.2249
 880  		25.0725
 890  		24.9217
 900  		24.7726
 910  		24.6255
 920  		24.4806
 930  		24.3382
 940  		24.1983
 950  		24.0613
 960  		23.9273
 970  		23.7965
 980  		23.6691
 990  		23.5452
1000  		23.4250
1010  		23.3086
1020  		23.1961
1030  		23.0876
1040  		22.9832
1050  		22.8830
1060  		22.7870
1070  		22.6954
1080  		22.6080
1090  		22.5250
1100  		22.4463
1110  		22.3719
1120  		22.3018
1130  		22.2360
1140  		22.1744
1150  		22.1169
1160  		22.0635
1170  		22.0141
1180  		21.9687
1190  		21.9270
1200  		21.8891
1210  		21.8548
1220  		21.8239
1230  		21.7965
1240  		21.7722
1250  		21.7511
1260  		21.7330
1270  		21.7177
1280  		21.7051
1290  		21.6951
1300  		21.6875
