220     2650    244
244
  220.000     0.0000
  230.000     0.0045
  240.000     0.0138
  250.000     0.0253
  260.000     0.0393
  270.000     0.0560
  280.000     0.0757
  290.000     0.0988
  300.000     0.1257
  310.000     0.1567
  320.000     0.1922
  330.000     0.2327
  340.000     0.2786
  350.000     0.3306
  360.000     0.3891
  370.000     0.4548
  380.000     0.5283
  390.000     0.6103
  400.000     0.7016
  410.000     0.8029
  420.000     0.9149
  430.000     1.0383
  440.000     1.1739
  450.000     1.3221
  460.000     1.4835
  470.000     1.6582
  480.000     1.8465
  490.000     2.0483
  500.000     2.2636
  510.000     2.4920
  520.000     2.7333
  530.000     2.9872
  540.000     3.2532
  550.000     3.5310
  560.000     3.8202
  570.000     4.1205
  580.000     4.4316
  590.000     4.7535
  600.000     5.0861
  610.000     5.4297
  620.000     5.7849
  630.000     6.1523
  640.000     6.5329
  650.000     6.9276
  660.000     7.3368
  670.000     7.7593
  680.000     8.1912
  690.000     8.6244
  700.000     9.0476
  710.000     9.4494
  720.000     9.8219
  730.000    10.1625
  740.000    10.4722
  750.000    10.7540
  760.000    11.0113
  770.000    11.2472
  780.000    11.4645
  790.000    11.6655
  800.000    11.8523
  810.000    12.0266
  820.000    12.1901
  830.000    12.3444
  840.000    12.4907
  850.000    12.6303
  860.000    12.7644
  870.000    12.8941
  880.000    13.0202
  890.000    13.1436
  900.000    13.2649
  910.000    13.3849
  920.000    13.5041
  930.000    13.6228
  940.000    13.7415
  950.000    13.8604
  960.000    13.9797
  970.000    14.0997
  980.000    14.2205
  990.000    14.3420
 1000.000    14.4643
 1010.000    14.5874
 1020.000    14.7112
 1030.000    14.8357
 1040.000    14.9608
 1050.000    15.0863
 1060.000    15.2121
 1070.000    15.3381
 1080.000    15.4640
 1090.000    15.5898
 1100.000    15.7152
 1110.000    15.8401
 1120.000    15.9642
 1130.000    16.0875
 1140.000    16.2096
 1150.000    16.3305
 1160.000    16.4499
 1170.000    16.5677
 1180.000    16.6837
 1190.000    16.7977
 1200.000    16.9097
 1210.000    17.0193
 1220.000    17.1266
 1230.000    17.2313
 1240.000    17.3333
 1250.000    17.4326
 1260.000    17.5290
 1270.000    17.6224
 1280.000    17.7127
 1290.000    17.7999
 1300.000    17.8839
 1310.000    17.9646
 1320.000    18.0420
 1330.000    18.1160
 1340.000    18.1866
 1350.000    18.2538
 1360.000    18.3176
 1370.000    18.3779
 1380.000    18.4348
 1390.000    18.4882
 1400.000    18.5382
 1410.000    18.5848
 1420.000    18.6280
 1430.000    18.6678
 1440.000    18.7044
 1450.000    18.7376
 1460.000    18.7676
 1470.000    18.7944
 1480.000    18.8181
 1490.000    18.8387
 1500.000    18.8563
 1510.000    18.8710
 1520.000    18.8827
 1530.000    18.8916
 1540.000    18.8978
 1550.000    18.9012
 1560.000    18.9021
 1570.000    18.9003
 1580.000    18.8961
 1590.000    18.8895
 1600.000    18.8805
 1610.000    18.8692
 1620.000    18.8558
 1630.000    18.8402
 1640.000    18.8225
 1650.000    18.8029
 1660.000    18.7813
 1670.000    18.7579
 1680.000    18.7327
 1690.000    18.7057
 1700.000    18.6771
 1710.000    18.6470
 1720.000    18.6152
 1730.000    18.5820
 1740.000    18.5474
 1750.000    18.5115
 1760.000    18.4742
 1770.000    18.4358
 1780.000    18.3961
 1790.000    18.3553
 1800.000    18.3134
 1810.000    18.2705
 1820.000    18.2266
 1830.000    18.1818
 1840.000    18.1361
 1850.000    18.0896
 1860.000    18.0422
 1870.000    17.9941
 1880.000    17.9453
 1890.000    17.8958
 1900.000    17.8457
 1910.000    17.7950
 1920.000    17.7437
 1930.000    17.6919
 1940.000    17.6396
 1950.000    17.5869
 1960.000    17.5337
 1970.000    17.4801
 1980.000    17.4261
 1990.000    17.3718
 2000.000    17.3172
 2010.000    17.2622
 2020.000    17.2070
 2030.000    17.1516
 2040.000    17.0959
 2050.000    17.0401
 2060.000    16.9841
 2070.000    16.9279
 2080.000    16.8715
 2090.000    16.8151
 2100.000    16.7585
 2110.000    16.7019
 2120.000    16.6452
 2130.000    16.5884
 2140.000    16.5316
 2150.000    16.4748
 2160.000    16.4179
 2170.000    16.3611
 2180.000    16.3043
 2190.000    16.2475
 2200.000    16.1907
 2210.000    16.1340
 2220.000    16.0773
 2230.000    16.0207
 2240.000    15.9642
 2250.000    15.9077
 2260.000    15.8514
 2270.000    15.7952
 2280.000    15.7390
 2290.000    15.6830
 2300.000    15.6271
 2310.000    15.5713
 2320.000    15.5156
 2330.000    15.4601
 2340.000    15.4047
 2350.000    15.3495
 2360.000    15.2944
 2370.000    15.2395
 2380.000    15.1847
 2390.000    15.1301
 2400.000    15.0756
 2410.000    15.0213
 2420.000    14.9672
 2430.000    14.9133
 2440.000    14.8595
 2450.000    14.8059
 2460.000    14.7525
 2470.000    14.6992
 2480.000    14.6461
 2490.000    14.5933
 2500.000    14.5406
 2510.000    14.4880
 2520.000    14.4357
 2530.000    14.3836
 2540.000    14.3316
 2550.000    14.2798
 2560.000    14.2282
 2570.000    14.1768
 2580.000    14.1256
 2590.000    14.0745
 2600.000    14.0237
 2610.000    13.9730
 2620.000    13.9226
 2630.000    13.8723
 2640.000    13.8222
 2650.000    13.7723
