160	2600	245
245
 160   		 0.0000
 170   		 0.0149
 180   		 0.0706
 190   		 0.1501
 200   		 0.2205
 210   		 0.2800
 220   		 0.3290
 230   		 0.3693
 240   		 0.4030
 250   		 0.4320
 260   		 0.4580
 270   		 0.4823
 280   		 0.5062
 290   		 0.5309
 300   		 0.5575
 310   		 0.5869
 320   		 0.6203
 330   		 0.6586
 340   		 0.7026
 350   		 0.7532
 360   		 0.8109
 370   		 0.8760
 380   		 0.9488
 390   		 1.0294
 400   		 1.1180
 410   		 1.2149
 420   		 1.3201
 430   		 1.4341
 440   		 1.5573
 450   		 1.6900
 460   		 1.8326
 470   		 1.9855
 480   		 2.1493
 490   		 2.3242
 500  		 2.5107
 510  		 2.7094
 520  		 2.9205
 530  		 3.1448
 540  		 3.3828
 550  		 3.6354
 560  		 3.9033
 570  		 4.1876
 580  		 4.4896
 590  		 4.8106
 600  		 5.1523
 610  		 5.5162
 620  		 5.9039
 630  		 6.3168
 640  		 6.7556
 650  		 7.2201
 660  		 7.7082
 670  		 8.2160
 680  		 8.7363
 690  		 9.2591
 700  		 9.7713
 710  		10.2579
 720  		10.7038
 730  		11.0963
 740  		11.4267
 750  		11.6921
 760  		11.8950
 770  		12.0423
 780  		12.1436
 790  		12.2089
 800  		12.2480
 810  		12.2693
 820  		12.2795
 830  		12.2839
 840  		12.2866
 850  		12.2909
 860  		12.2993
 870  		12.3140
 880  		12.3371
 890  		12.3705
 900  		12.4159
 910  		12.4750
 920  		12.5494
 930  		12.6407
 940  		12.7499
 950  		12.8784
 960  		13.0270
 970  		13.1963
 980  		13.3869
 990  		13.5607
1000  		13.7940
1010  		14.0485
1020  		14.3236
1030  		14.6185
1040  		14.9324
1050  		15.2639
1060  		15.6117
1070  		15.9742
1080  		16.3496
1090  		16.7361
1100  		17.1317
1110  		17.5343
1120  		17.9420
1130  		18.3524
1140  		18.7634
1150  		19.1725
1160  		19.5773
1170  		19.9752
1180  		20.3634
1190  		20.7388
1200  		21.0983
1210  		21.4386
1220  		21.7565
1230  		22.0488
1240  		22.3124
1250  		22.5450
1260  		22.7444
1270  		22.9090
1280  		23.0381
1290  		23.1316
1300  		23.1903
1310  		23.2154
1320  		23.2090
1330  		23.1735
1340  		23.1118
1350  		23.0269
1360  		22.9220
1370		22.8003
1380  		22.6650
1390  		22.5189
1400  		22.3650
1410  		22.2055
1420  		22.0429
1430  		21.8790
1440  		21.7154
1450  		21.5537
1460  		21.3950
1470  		21.2404
1480  		21.0906
1490  		20.9462
1500  		20.8077
1510  		20.6755
1520  		20.5498
1530  		20.4307
1540  		20.3184
1550  		20.2128
1560  		20.1140
1570  		20.0218
1580  		19.9361
1590  		19.8570
1600  		19.7841
1610  		19.7173
1620  		19.6564
1630  		19.6014
1640  		19.5519
1650  		19.5078
1660  		19.4689
1670  		19.4351
1680  		19.4061
1690  		19.3818
1700  		19.3620
1710  		19.3465
1720  		19.3352
1730  		19.3279
1740  		19.3245
1750  		19.3247
1760  		19.3285
1770  		19.3358
1780  		19.3463
1790  		19.3600
1800  		19.3767
1810  		19.3963
1820  		19.4187
1830  		19.4438
1840  		19.4715
1850  		19.5016
1860  		19.5341
1870  		19.5689
1880  		19.6059
1890  		19.6449
1900  		19.6860
1910  		19.7289
1920  		19.7737
1930  		19.8202
1940  		19.8684
1950  		19.9182
1960  		19.9694
1970  		20.0221
1980  		20.0760
1990  		20.1313
2000  		20.1877
2010  		20.2452
2020  		20.3037
2030  		20.3631
2040  		20.4234
2050  		20.4845
2060  		20.5462
2070  		20.6086
2080  		20.6715
2090  		20.7348
2100  		20.7984
2110  		20.8624
2120  		20.9265
2130  		20.9908
2140  		21.0550
2150  		21.1192
2160  		21.1833
2170  		21.2471
2180  		21.3106
2190  		21.3738
2200  		21.4364
2210  		21.4985
2220  		21.5599
2230  		21.6207
2240  		21.6807
2250  		21.7398
2260  		21.7980
2270  		21.8552
2280  		21.9114
2290  		21.9664
2300  		22.0203
2310  		22.0729
2320  		22.1242
2330  		22.1743
2340  		22.2229
2350  		22.2702
2360  		22.3159
2370  		22.3602
2380  		22.4029
2390  		22.4441
2400  		22.4837
2410  		22.5216
2420  		22.5580
2430  		22.5926
2440  		22.6256
2450  		22.6569
2460  		22.6866
2470  		22.7145
2480  		22.7407
2490  		22.7652
2500  		22.7879
2510  		22.8090
2520  		22.8283
2530  		22.8459
2540  		22.8619
2550  		22.8761
2560  		22.8886
2570  		22.8995
2580  		22.9087
2590  		22.9162
2600  		22.9222
