0.5	2600	279
279
   0.5 		  3.1656
   1.0 		  2.7725
   1.5 		  2.5984
   2.0 		  2.4913
   2.5 		  2.4153
   3.0 		  2.3562
   3.5 		  2.3080
   4.0 		  2.2672
   4.5 		  2.2316
   5.0 		  2.1999
   5.5 		  2.1713
   6.0 		  2.1452
   6.5 		  2.1211
   7.0 		  2.0987
   7.5 		  2.0777
   8.0 		  2.0580
   8.5 		  2.0393
   9.0 		  2.0217
   9.5 		  2.0049
  10.0 		  1.9889
  20 		  1.7778
  30 		  1.7055
  40 		  1.7518
  50 		  1.9255
  60 		  2.2480
  70 		  2.7515
  80 		  3.4797
  90 		  4.4938
 100 		  5.8504
 110 		  7.6017
 120 		  9.7925
 130 		 12.3637
 140 		 15.1551
 150 		 17.8708
 160 		 20.1122
 170 		 21.5023
 180 		 21.9365
 190 		 21.4935
 200 		 20.4325
 210 		 19.0356
 220 		 17.5259
 230 		 16.0536
 240 		 14.6998
 250 		 13.5027
 260 		 12.4756
 270 		 11.6166
 280 		 10.9219
 290 		 10.3825
 300 		  9.9900
 310 		  9.7356
 320 		  9.6089
 330 		  9.5974
 340 		  9.6856
 350 		  9.8537
 360 		 10.0786
 370 		 10.3367
 380 		 10.6043
 390 		 10.8625
 400 		 11.0987
 410 		 11.3074
 420 		 11.4895
 430 		 11.6516
 440 		 11.8037
 450 		 11.9583
 460 		 12.1287
 470 		 12.3287
 480 		 12.5727
 490 		 12.8742
 500 		 13.2472
 510 		 13.7048
 520 		 14.2596
 530 		 14.9242
 540 		 15.7131
 550 		 16.6559
 560 		 17.8871
 570 		 18.5823
 580 		 19.1910
 590 		 19.5699
 600 		 19.6510
 610 		 19.4171
 620 		 18.9024
 630 		 18.1804
 640 		 17.3386
 650 		 16.4622
 660 		 15.6209
 670 		 14.8654
 680 		 14.2285
 690 		 13.7298
 700 		 13.3793
 710 		 13.1807
 720 		 13.1339
 730 		 13.2371
 740 		 13.4883
 750 		 13.8863
 760 		 14.4314
 770 		 15.1256
 780 		 15.9723
 790 		 16.9713
 800 		 18.1132
 810 		 19.3729
 820 		 20.7033
 830 		 22.0318
 840 		 23.2662
 850 		 24.3111
 860 		 25.0862
 870 		 25.5408
 880 		 25.6597
 890 		 25.4613
 900 		 24.9893
 910 		 24.3034
 920 		 23.4684
 930 		 22.5457
 940 		 21.5877
 950 		 20.6355
 960 		 19.7184
 970 		 18.8555
 980 		 18.0579
 990 		 17.4102
1000 		 16.7538
1010 		 16.1673
1020 		 15.6475
1030 		 15.1902
1040 		 14.7905
1050 		 14.4433
1060 		 14.1435
1070 		 13.8859
1080 		 13.6652
1090 		 13.4768
1100 		 13.3159
1110 		 13.1782
1120 		 13.0597
1130 		 12.9570
1140 		 12.8667
1150 		 12.7863
1160 		 12.7133
1170 		 12.6458
1180 		 12.5819
1190 		 12.5204
1200 		 12.4601
1210 		 12.4000
1220 		 12.3393
1230 		 12.2774
1240 		 12.2139
1250 		 12.1483
1260 		 12.0805
1270 		 12.0103
1280 		 11.9379
1290 		 11.8632
1300 		 11.7866
1310 		 11.7083
1320 		 11.6286
1330 		 11.5481
1340 		 11.4669
1350 		 11.3857
1360 		 11.3047
1370 		 11.2245
1380 		 11.1453
1390 		 11.0675
1400 		 10.9913
1410 		 10.9171
1420 		 10.8449
1430 		 10.7750
1440 		 10.7075
1450 		 10.6425
1460 		 10.5799
1470 		 10.5199
1480 		 10.4624
1490 		 10.4075
1500 		 10.3550
1510 		 10.3050
1520 		 10.2574
1530 		 10.2121
1540 		 10.1690
1550 		 10.1281
1560 		 10.0893
1570 		 10.0524
1580 		 10.0175
1590 		  9.9845
1600 		  9.9531
1610 		  9.9235
1620 		  9.8954
1630 		  9.8687
1640 		  9.8436
1650 		  9.8197
1660 		  9.7971
1670 		  9.7757
1680 		  9.7554
1690 		  9.7361
1700 		  9.7178
1710 		  9.7004
1720 		  9.6838
1730 		  9.6680
1740 		  9.6528
1750 		  9.6383
1760 		  9.6244
1770 		  9.6109
1780 		  9.5979
1790 		  9.5853
1800 		  9.5730
1810 		  9.5610
1820 		  9.5493
1830 		  9.5376
1840 		  9.5261
1850 		  9.5147
1860 		  9.5033
1870 		  9.4919
1880 		  9.4804
1890 		  9.4688
1900 		  9.4571
1910 		  9.4452
1920 		  9.4331
1930 		  9.4208
1940 		  9.4082
1950 		  9.3954
1960 		  9.3822
1970 		  9.3687
1980 		  9.3549
1990 		  9.3408
2000 		  9.3263
2010 		  9.3115
2020 		  9.2963
2030 		  9.2808
2040 		  9.2649
2050 		  9.2487
2060 		  9.2322
2070 		  9.2154
2080 		  9.1983
2090 		  9.1809
2100 		  9.1633
2110 		  9.1455
2120 		  9.1274
2130 		  9.1092
2140 		  9.0908
2150 		  9.0723
2160 		  9.0537
2170 		  9.0350
2180 		  9.0162
2190 		  8.9975
2200 		  8.9788
2210 		  8.9601
2220 		  8.9415
2230 		  8.9230
2240 		  8.9046
2250 		  8.8865
2260 		  8.8685
2270 		  8.8507
2280 		  8.8332
2290 		  8.8159
2300 		  8.7990
2310 		  8.7824
2320 		  8.7661
2330 		  8.7503
2340 		  8.7348
2350 		  8.7198
2360 		  8.7052
2370 		  8.6911
2380 		  8.6775
2390 		  8.6644
2400 		  8.6518
2410 		  8.6398
2420 		  8.6284
2430 		  8.6175
2440 		  8.6073
2450 		  8.5976
2460 		  8.5887
2470 		  8.5803
2480 		  8.5727
2490 		  8.5657
2500 		  8.5595
2510 		  8.5539
2520 		  8.5491
2530 		  8.5451
2540 		  8.5418
2550 		  8.5392
2560 		  8.5375
2570 		  8.5366
2580 		  8.5365
2590 		  8.5371
2600 		  8.5387
