6.535000000e-02 1.671721940e-01 47 0
6.535000000e-02 7.899035856e-01
6.548200000e-02 7.907229897e-01
6.740000000e-02 8.025398267e-01
6.830000000e-02 8.086499675e-01
6.950000000e-02 8.127891623e-01
7.122850560e-02 8.235019235e-01
7.300000000e-02 8.343558813e-01
7.455763800e-02 8.410953139e-01
7.574763910e-02 8.461855842e-01
7.756834790e-02 8.538788111e-01
7.943282000e-02 8.616419814e-01
8.070026890e-02 8.674313293e-01
8.296716150e-02 8.776564393e-01
8.470902240e-02 8.854042912e-01
8.603937530e-02 8.912600343e-01
8.807418140e-02 9.001163466e-01
9.015711000e-02 9.090606585e-01
9.205693380e-02 9.158849532e-01
9.350802810e-02 9.210367744e-01
9.572766980e-02 9.288188875e-01
9.800000000e-02 9.366667489e-01
1.005362770e-01 9.446865391e-01
1.028093080e-01 9.517601950e-01
1.048403260e-01 9.579930409e-01
1.066503540e-01 9.634802734e-01
1.082597450e-01 9.683073924e-01
1.111348360e-01 9.768130802e-01
1.133411520e-01 9.832413395e-01
1.150245870e-01 9.880902996e-01
1.175967350e-01 9.954085786e-01
1.202264000e-01 1.002781067e+00
1.222326860e-01 1.007742450e+00
1.241439750e-01 1.012416030e+00
1.259629420e-01 1.016817197e+00
1.294456460e-01 1.025121026e+00
1.325719110e-01 1.032442479e+00
1.353692670e-01 1.038891634e+00
1.378653310e-01 1.044567680e+00
1.400871130e-01 1.049559659e+00
1.440617330e-01 1.058353075e+00
1.471165310e-01 1.064996478e+00
1.494500630e-01 1.070006354e+00
1.530199460e-01 1.077565424e+00
1.566751000e-01 1.085177872e+00
1.603245320e-01 1.092483232e+00
1.638230400e-01 1.099376664e+00
1.671721940e-01 1.105878748e+00
1.127500000e-02 1.646070480e-01 114 1
1.127500000e-02 1.509115804e-02
1.141500000e-02 1.525054914e-02
1.174898000e-02 1.586962932e-02
1.200000000e-02 1.629811584e-02
1.244515000e-02 1.713456949e-02
1.270087220e-02 1.756141123e-02
1.309434140e-02 1.822169346e-02
1.350000000e-02 1.890680089e-02
1.399106860e-02 1.978698788e-02
1.450000000e-02 2.070815115e-02
1.498594230e-02 2.152075444e-02
1.548817000e-02 2.236524467e-02
1.603245640e-02 2.322188999e-02
1.659587000e-02 2.411134662e-02
1.713904610e-02 2.501780674e-02
1.770000000e-02 2.595834472e-02
1.825372920e-02 2.678900019e-02
1.875243410e-02 2.753759928e-02
1.919996490e-02 2.820976342e-02
1.960030710e-02 2.881135272e-02
2.032109680e-02 2.989516822e-02
2.087903130e-02 3.073470248e-02
2.130751220e-02 3.137978927e-02
2.196677710e-02 3.237289438e-02
2.264644000e-02 3.339742967e-02
2.338945680e-02 3.441596097e-02
2.396267410e-02 3.520019269e-02
2.440178740e-02 3.580007141e-02
2.507559090e-02 3.671911238e-02
2.576800000e-02 3.766174650e-02
2.658034020e-02 3.872816679e-02
2.720635760e-02 3.954775196e-02
2.817313660e-02 4.080976470e-02
2.917427000e-02 4.211204968e-02
2.985382640e-02 4.292062381e-02
3.046141040e-02 4.364085148e-02
3.100318150e-02 4.428095826e-02
3.197456950e-02 4.542381911e-02
3.272303210e-02 4.630028042e-02
3.329585430e-02 4.696870675e-02
3.417394360e-02 4.798948364e-02
3.507519000e-02 4.903244483e-02
3.568617700e-02 4.968217957e-02
3.678112510e-02 5.083999958e-02
3.762432780e-02 5.172603859e-02
3.826939120e-02 5.240068646e-02
3.925778200e-02 5.342919294e-02
4.027170000e-02 5.447788631e-02
4.156712390e-02 5.573300259e-02
4.256596510e-02 5.669327974e-02
4.333081590e-02 5.742433038e-02
4.450393770e-02 5.853861934e-02
4.570882000e-02 5.967453029e-02
4.663908370e-02 6.048296843e-02
4.746858210e-02 6.119933127e-02
4.895586140e-02 6.247344280e-02
5.010182240e-02 6.344640353e-02
5.097886290e-02 6.418605571e-02
5.232329360e-02 6.531173267e-02
5.370318000e-02 6.645715143e-02
5.479614410e-02 6.728599724e-02
5.577071940e-02 6.801971321e-02
5.751811940e-02 6.932302002e-02
5.886450570e-02 7.031686190e-02
5.989493790e-02 7.107158271e-02
6.147450560e-02 7.221887936e-02
6.309573000e-02 7.338469634e-02
6.437985150e-02 7.422687521e-02
6.552487810e-02 7.497170652e-02
6.757789520e-02 7.629319099e-02
6.915976200e-02 7.729956767e-02
