1.022000e+00 1.000000e+05 100
100
1.022000e+00 0.000000e+00
1.025120e+00 7.626570e-31
1.028750e+00 7.626570e-30
1.036640e+00 7.626570e-29
1.038200e+00 1.029230e-28
1.039700e+00 1.337180e-28
1.041500e+00 1.779100e-28
1.043800e+00 2.469450e-28
1.046400e+00 3.435780e-28
1.048300e+00 4.277640e-28
1.051200e+00 5.802520e-28
1.054080e+00 7.626570e-28
1.057700e+00 1.039550e-27
1.061100e+00 1.352180e-27
1.065100e+00 1.790120e-27
1.070400e+00 2.497380e-27
1.076200e+00 3.451350e-27
1.080600e+00 4.310160e-27
1.087100e+00 5.807270e-27
1.093710e+00 7.626570e-27
1.102600e+00 1.057480e-26
1.110700e+00 1.379280e-26
1.120600e+00 1.845260e-26
1.133300e+00 2.565940e-26
1.147500e+00 3.543270e-26
1.158200e+00 4.403550e-26
1.174100e+00 5.884550e-26
1.190110e+00 7.626570e-26
1.205100e+00 9.488170e-26
1.227500e+00 1.269300e-25
1.250000e+00 1.642000e-25
1.281300e+00 2.244140e-25
1.308600e+00 2.847370e-25
1.332500e+00 3.433490e-25
1.374400e+00 4.586660e-25
1.405800e+00 5.551050e-25
1.452900e+00 7.148900e-25
1.500000e+00 8.917000e-25
1.562500e+00 1.150390e-24
1.617200e+00 1.397140e-24
1.712900e+00 1.869200e-24
1.784700e+00 2.252250e-24
1.892300e+00 2.864100e-24
2.000000e+00 3.513000e-24
2.044000e+00 3.786000e-24
2.163500e+00 4.542230e-24
2.372600e+00 5.896550e-24
2.647100e+00 7.691670e-24
3.000000e+00 9.978000e-24
3.437500e+00 1.274030e-23
4.000000e+00 1.612000e-23
4.750000e+00 2.027990e-23
5.000000e+00 2.159000e-23
6.000000e+00 2.648000e-23
7.000000e+00 3.083000e-23
8.000000e+00 3.475000e-23
9.000000e+00 3.830000e-23
1.000000e+01 4.153000e-23
1.100000e+01 4.445000e-23
1.200000e+01 4.714000e-23
1.300000e+01 4.963000e-23
1.400000e+01 5.194000e-23
1.500000e+01 5.411000e-23
1.600000e+01 5.614000e-23
1.800000e+01 5.986000e-23
2.000000e+01 6.318000e-23
2.200000e+01 6.619000e-23
2.400000e+01 6.893000e-23
2.600000e+01 7.144000e-23
2.800000e+01 7.375000e-23
3.000000e+01 7.589000e-23
4.000000e+01 8.472000e-23
5.000000e+01 9.133000e-23
6.000000e+01 9.652000e-23
8.000000e+01 1.043000e-22
1.000000e+02 1.098000e-22
1.500000e+02 1.188000e-22
2.000000e+02 1.242000e-22
3.000000e+02 1.307000e-22
4.000000e+02 1.345000e-22
5.000000e+02 1.370000e-22
6.000000e+02 1.388000e-22
8.000000e+02 1.413000e-22
1.000000e+03 1.429000e-22
1.500000e+03 1.452000e-22
2.000000e+03 1.464000e-22
3.000000e+03 1.478000e-22
4.000000e+03 1.486000e-22
5.000000e+03 1.490000e-22
6.000000e+03 1.494000e-22
8.000000e+03 1.498000e-22
1.000000e+04 1.501000e-22
1.500000e+04 1.504000e-22
2.000000e+04 1.506000e-22
3.000000e+04 1.509000e-22
4.000000e+04 1.510000e-22
5.000000e+04 1.510000e-22
6.000000e+04 1.511000e-22
8.000000e+04 1.511000e-22
1.000000e+05 1.512000e-22
