0.200	5.00000E-002
0.400	1.06800E+001
0.600	9.07200E+001
0.800	3.02870E+002
1.000	6.64190E+002
1.200	1.15620E+003
1.400	1.74670E+003
1.600	2.40370E+003
1.800	3.10130E+003
2.000	3.82090E+003
2.200	4.55020E+003
2.400	5.28170E+003
2.600	6.01140E+003
2.800	6.73730E+003
3.000	7.45890E+003
3.200	8.17650E+003
3.400	8.89070E+003
3.600	9.60220E+003
3.800	1.03120E+004
4.000	1.10200E+004
4.200	1.17260E+004
4.400	1.24320E+004
4.600	1.31380E+004
4.800	1.38420E+004
5.000	1.45460E+004
5.200	1.52480E+004
5.400	1.59490E+004
5.600	1.66480E+004
5.800	1.73440E+004
6.000	1.80380E+004
6.200	1.87290E+004
6.400	1.94160E+004
6.600	2.00990E+004
6.800	2.07780E+004
7.000	2.14520E+004
7.200	2.21200E+004
7.400	2.27830E+004
7.600	2.34390E+004
7.800	2.40900E+004
8.000	2.47330E+004
8.200	2.53700E+004
8.400	2.59990E+004
8.600	2.66210E+004
8.800	2.72360E+004
9.000	2.78420E+004
9.200	2.84410E+004
9.400	2.90310E+004
9.600	2.96130E+004
9.800	3.01870E+004
10.000	3.07530E+004
10.200	3.10320E+004
-1  -1 
-2  -2
