0.200	8.89000E+000
0.400	1.20800E+002
0.600	3.30470E+002
0.800	6.81110E+002
1.000	1.21410E+003
1.200	1.94080E+003
1.400	2.85710E+003
1.600	3.94900E+003
1.800	5.19640E+003
2.000	6.57570E+003
2.200	8.06220E+003
2.400	9.63200E+003
2.600	1.12630E+004
2.800	1.29350E+004
3.000	1.46320E+004
3.200	1.63370E+004
3.400	1.80400E+004
3.600	1.97290E+004
3.800	2.13970E+004
4.000	2.30360E+004
4.200	2.46420E+004
4.400	2.62100E+004
4.600	2.77370E+004
4.800	2.92200E+004
5.000	3.06590E+004
5.200	3.20520E+004
5.400	3.33980E+004
5.600	3.46980E+004
5.800	3.59520E+004
6.000	3.71590E+004
6.200	3.83200E+004
6.400	3.94370E+004
6.600	4.05100E+004
6.800	4.15400E+004
7.000	4.25290E+004
7.200	4.34760E+004
7.400	4.43840E+004
7.600	4.52540E+004
7.800	4.60860E+004
8.000	4.68830E+004
8.200	4.76440E+004
8.400	4.83720E+004
8.600	4.90680E+004
8.800	4.97320E+004
9.000	5.03660E+004
9.200	5.09700E+004
9.400	5.15470E+004
9.600	5.20960E+004
9.800	5.26190E+004
10.000	5.31170E+004
10.200	5.33570E+004
-1  -1 
-2  -2
