0.200	1.63309E+003
0.400	1.69903E+004
0.600	4.94316E+004
0.800	9.41377E+004
1.000	1.45338E+005
1.200	1.98387E+005
1.400	2.50255E+005
1.600	2.99227E+005
1.800	3.44485E+005
2.000	3.85710E+005
2.200	4.22925E+005
2.400	4.56308E+005
2.600	4.86120E+005
2.800	5.12652E+005
3.000	5.36200E+005
3.200	5.57050E+005
3.400	5.75467E+005
3.600	5.91698E+005
3.800	6.05964E+005
4.000	6.18466E+005
4.200	6.29384E+005
4.400	6.38880E+005
4.600	6.47098E+005
4.800	6.54166E+005
5.000	6.60201E+005
5.200	6.65305E+005
5.400	6.69571E+005
5.600	6.73081E+005
5.800	6.75908E+005
6.000	6.78121E+005
6.200	6.79777E+005
6.400	6.80931E+005
6.600	6.81632E+005
6.800	6.81923E+005
7.000	6.81843E+005
7.200	6.81427E+005
7.400	6.80723E+005
7.600	6.79731E+005
7.800	6.78493E+005
8.000	6.77030E+005
8.200	6.75367E+005
8.400	6.73521E+005
8.600	6.71511E+005
8.800	6.69355E+005
9.000	6.67064E+005
9.200	6.64656E+005
9.400	6.62141E+005
9.600	6.59530E+005
9.800	6.56834E+005
10.000	6.54063E+005
10.200	6.51225E+005
10.400	6.48328E+005
10.600	6.45380E+005
10.800	6.42387E+005
11.000	6.39354E+005
11.200	6.36288E+005
11.400	6.33194E+005
11.600	6.30076E+005
11.800	6.26940E+005
12.000	6.23788E+005
12.200	6.20623E+005
12.400	6.17450E+005
12.600	6.14272E+005
12.800	6.11091E+005
13.000	6.07910E+005
13.200	6.04730E+005
13.400	6.01555E+005
13.600	5.98385E+005
13.800	5.95224E+005
14.000	5.92072E+005
14.200	5.88931E+005
14.400	5.85802E+005
14.600	5.82686E+005
14.800	5.79585E+005
15.000	5.76500E+005
15.200	5.73430E+005
15.400	5.70378E+005
15.600	5.67344E+005
15.800	5.64328E+005
16.000	5.61332E+005
16.200	5.58355E+005
16.400	5.55399E+005
16.600	5.52462E+005
16.800	5.49547E+005
17.000	5.46653E+005
17.200	5.43781E+005
17.400	5.40930E+005
17.600	5.38101E+005
17.800	5.35295E+005
18.000	5.32510E+005
18.200	5.29748E+005
18.400	5.27008E+005
18.600	5.24291E+005
18.800	5.21596E+005
19.000	5.18923E+005
19.200	5.16273E+005
19.400	5.13646E+005
19.600	5.11040E+005
19.800	5.08457E+005
20.000	5.05897E+005
20.200	5.03358E+005
20.400	5.00842E+005
20.600	4.98347E+005
20.800	4.95874E+005
21.000	4.93423E+005
21.200	4.90994E+005
21.400	4.88586E+005
21.600	4.86200E+005
21.800	4.83834E+005
22.000	4.81489E+005
22.200	4.79166E+005
22.400	4.76863E+005
22.600	4.74580E+005
22.800	4.72318E+005
23.000	4.70076E+005
23.200	4.67854E+005
23.400	4.65651E+005
23.600	4.63469E+005
23.800	4.61305E+005
24.000	4.59161E+005
24.200	4.57036E+005
24.400	4.54930E+005
24.600	4.52842E+005
24.800	4.50773E+005
25.000	4.48723E+005
25.200	4.46690E+005
25.400	4.44675E+005
25.600	4.42678E+005
25.800	4.40699E+005
26.000	4.38737E+005
26.200	4.36792E+005
26.400	4.34864E+005
26.600	4.32956E+005
26.800	4.31062E+005
27.000	4.29184E+005
27.200	4.27322E+005
27.400	4.25477E+005
27.600	4.23648E+005
27.800	4.21834E+005
28.000	4.20036E+005
28.200	4.18253E+005
28.400	4.16485E+005
28.600	4.14733E+005
28.800	4.12995E+005
29.000	4.11273E+005
29.200	4.09564E+005
29.400	4.07870E+005
29.600	4.06191E+005
29.800	4.04525E+005
30.000	4.02874E+005
30.200	4.01236E+005
30.400	3.99612E+005
30.600	3.98001E+005
30.800	3.96403E+005
31.000	3.94819E+005
31.200	3.93248E+005
31.400	3.91690E+005
31.600	3.90144E+005
31.800	3.88611E+005
32.000	3.87090E+005
32.200	3.85582E+005
32.400	3.84086E+005
32.600	3.82602E+005
32.800	3.81129E+005
33.000	3.79669E+005
33.200	3.78220E+005
33.400	3.76783E+005
33.600	3.75357E+005
33.800	3.73942E+005
34.000	3.72539E+005
34.200	3.71146E+005
34.400	3.69764E+005
34.600	3.68393E+005
34.800	3.67033E+005
35.000	3.65683E+005
35.200	3.64344E+005
35.400	3.63015E+005
35.600	3.61696E+005
35.800	3.60387E+005
36.000	3.59088E+005
36.200	3.57799E+005
36.400	3.56520E+005
36.600	3.55250E+005
36.800	3.53990E+005
37.000	3.52739E+005
37.200	3.51498E+005
37.400	3.50266E+005
37.600	3.49043E+005
37.800	3.47829E+005
38.000	3.46624E+005
38.200	3.45428E+005
38.400	3.44240E+005
38.600	3.43062E+005
38.800	3.41891E+005
39.000	3.40730E+005
39.200	3.39576E+005
39.400	3.38431E+005
39.600	3.37295E+005
39.800	3.36166E+005
40.000	3.35045E+005
40.200	3.33932E+005
-1  -1 
-2  -2
