0.200	0.000E+000
0.400	0.000E+000
0.600	0.000E+000
0.800	0.000E+000
1.000	0.000E+000
1.200	1.060E-005
1.400	3.180E-005
1.600	1.271E-004
1.800	2.436E-004
2.000	4.343E-004
2.200	6.886E-004
2.400	1.049E-003
2.600	1.515E-003
2.800	2.087E-003
3.000	2.807E-003
3.200	3.676E-003
3.400	4.682E-003
3.600	5.869E-003
3.800	7.235E-003
4.000	8.792E-003
4.200	1.054E-002
4.400	1.251E-002
4.600	1.470E-002
4.800	1.711E-002
5.000	1.979E-002
5.200	2.271E-002
5.400	2.590E-002
5.600	2.936E-002
5.800	3.313E-002
6.000	3.719E-002
6.200	4.153E-002
6.400	4.622E-002
6.600	5.122E-002
6.800	5.655E-002
7.000	6.222E-002
7.200	6.825E-002
7.400	7.465E-002
7.600	8.141E-002
7.800	8.857E-002
8.000	9.610E-002
8.200	1.040E-001
8.400	1.123E-001
8.600	1.211E-001
8.800	1.303E-001
9.000	1.399E-001
9.200	1.499E-001
9.400	1.603E-001
9.600	1.713E-001
9.800	1.826E-001
10.000	1.945E-001
10.200	2.068E-001
10.400	2.196E-001
10.600	2.328E-001
10.800	2.466E-001
11.000	2.608E-001
11.200	2.755E-001
11.400	2.908E-001
11.600	3.066E-001
11.800	3.228E-001
12.000	3.396E-001
12.200	3.570E-001
12.400	3.748E-001
12.600	3.932E-001
12.800	4.121E-001
13.000	4.316E-001
13.200	4.516E-001
13.400	4.722E-001
13.600	4.933E-001
13.800	5.150E-001
14.000	5.372E-001
14.200	5.600E-001
14.400	5.834E-001
14.600	6.074E-001
14.800	6.319E-001
15.000	6.569E-001
15.200	6.827E-001
15.400	7.089E-001
15.600	7.358E-001
15.800	7.632E-001
16.000	7.912E-001
16.200	8.199E-001
16.400	8.491E-001
16.600	8.789E-001
16.800	9.093E-001
17.000	9.403E-001
17.200	9.719E-001
17.400	1.004E+000
17.600	1.037E+000
17.800	1.070E+000
18.000	1.104E+000
18.200	1.139E+000
18.400	1.174E+000
18.600	1.210E+000
18.800	1.247E+000
19.000	1.284E+000
19.200	1.321E+000
19.400	1.360E+000
19.600	1.398E+000
19.800	1.438E+000
20.000	1.478E+000
20.200	1.519E+000
20.400	1.560E+000
20.600	1.602E+000
20.800	1.645E+000
21.000	1.688E+000
21.200	1.731E+000
21.400	1.776E+000
21.600	1.821E+000
21.800	1.866E+000
22.000	1.913E+000
22.200	1.959E+000
22.400	2.007E+000
22.600	2.055E+000
22.800	2.103E+000
23.000	2.153E+000
23.200	2.202E+000
23.400	2.252E+000
23.600	2.303E+000
23.800	2.355E+000
24.000	2.407E+000
24.200	2.460E+000
24.400	2.513E+000
24.600	2.567E+000
24.800	2.622E+000
25.000	2.677E+000
25.200	2.733E+000
25.400	2.789E+000
25.600	2.846E+000
25.800	2.903E+000
26.000	2.961E+000
26.200	3.020E+000
26.400	3.079E+000
26.600	3.139E+000
26.800	3.199E+000
27.000	3.260E+000
27.200	3.321E+000
27.400	3.383E+000
27.600	3.446E+000
27.800	3.509E+000
28.000	3.573E+000
28.200	3.637E+000
28.400	3.702E+000
28.600	3.767E+000
28.800	3.833E+000
29.000	3.899E+000
29.200	3.966E+000
29.400	4.034E+000
29.600	4.102E+000
29.800	4.170E+000
30.000	4.239E+000
30.200	4.309E+000
30.400	4.379E+000
30.600	4.449E+000
30.800	4.521E+000
31.000	4.592E+000
31.200	4.664E+000
31.400	4.737E+000
31.600	4.810E+000
31.800	4.884E+000
32.000	4.958E+000
32.200	5.033E+000
32.400	5.108E+000
32.600	5.184E+000
32.800	5.260E+000
33.000	5.336E+000
33.200	5.414E+000
33.400	5.491E+000
33.600	5.569E+000
33.800	5.648E+000
34.000	5.727E+000
34.200	5.806E+000
34.400	5.886E+000
34.600	5.967E+000
34.800	6.048E+000
35.000	6.129E+000
35.200	6.211E+000
35.400	6.293E+000
35.600	6.376E+000
35.800	6.459E+000
36.000	6.542E+000
36.200	6.626E+000
36.400	6.711E+000
36.600	6.796E+000
36.800	6.881E+000
37.000	6.967E+000
37.200	7.053E+000
37.400	7.139E+000
37.600	7.226E+000
37.800	7.314E+000
38.000	7.402E+000
38.200	7.490E+000
38.400	7.578E+000
38.600	7.667E+000
38.800	7.757E+000
39.000	7.847E+000
39.200	7.937E+000
39.400	8.027E+000
39.600	8.118E+000
39.800	8.210E+000
40.000	8.301E+000
40.200	8.393E+000
-1  -1 
-2  -2
