5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.000000000000000000e+00 4.572684544359479908e-01
5.000000000000000000e+00 2.000000000000000000e+00 9.092810943324699524e-01
5.000000000000000000e+00 3.000000000000000000e+00 1.355902537310902378e+00
5.000000000000000000e+00 4.000000000000000000e+00 1.797000688729961215e+00
5.000000000000000000e+00 5.000000000000000000e+00 2.232446616301405840e+00
5.000000000000000000e+00 6.000000000000000000e+00 2.662114620693688760e+00
5.000000000000000000e+00 7.000000000000000000e+00 3.085882501551749701e+00
5.000000000000000000e+00 8.000000000000000000e+00 3.503631230796676377e+00
5.000000000000000000e+00 9.000000000000000000e+00 3.915245117474263292e+00
5.000000000000000000e+00 1.000000000000000000e+01 4.320612167000053461e+00
5.000000000000000000e+00 1.100000000000000000e+01 4.675664277287655324e+00
5.000000000000000000e+00 1.200000000000000000e+01 5.016375094798119605e+00
5.000000000000000000e+00 1.300000000000000000e+01 5.342686622864372126e+00
5.000000000000000000e+00 1.400000000000000000e+01 5.654549171690742781e+00
5.000000000000000000e+00 1.500000000000000000e+01 5.951921358347457058e+00
5.000000000000000000e+00 1.600000000000000000e+01 6.234770103045123690e+00
5.000000000000000000e+00 1.700000000000000000e+01 6.503070621695276721e+00
5.000000000000000000e+00 1.800000000000000000e+01 6.756806414764622737e+00
5.000000000000000000e+00 1.900000000000000000e+01 6.995969252432070462e+00
5.000000000000000000e+00 2.000000000000000000e+01 7.220559156059080941e+00
5.000000000000000000e+00 2.100000000000000000e+01 7.396058503436268694e+00
5.000000000000000000e+00 2.200000000000000000e+01 7.553880459465720953e+00
5.000000000000000000e+00 2.300000000000000000e+01 7.694083092212431474e+00
5.000000000000000000e+00 2.400000000000000000e+01 7.816733817230006487e+00
5.000000000000000000e+00 2.500000000000000000e+01 7.921909988753274234e+00
5.000000000000000000e+00 2.600000000000000000e+01 8.009699668118901883e+00
5.000000000000000000e+00 2.700000000000000000e+01 8.080199997219313701e+00
5.000000000000000000e+00 2.800000000000000000e+01 8.133517868340069512e+00
5.000000000000000000e+00 2.900000000000000000e+01 8.169770767031169001e+00
5.000000000000000000e+00 3.000000000000000000e+01 8.189084955077147399e+00
5.000000000000000000e+00 3.100000000000000000e+01 8.206698030219143902e+00
5.000000000000000000e+00 3.200000000000000000e+01 8.208526754153616878e+00
5.000000000000000000e+00 3.300000000000000000e+01 8.194712242883738895e+00
5.000000000000000000e+00 3.400000000000000000e+01 8.165403363662120384e+00
5.000000000000000000e+00 3.500000000000000000e+01 8.120758670868818641e+00
5.000000000000000000e+00 3.600000000000000000e+01 8.060945340473129050e+00
5.000000000000000000e+00 3.700000000000000000e+01 7.986137937061980274e+00
5.000000000000000000e+00 3.800000000000000000e+01 7.896520501934650937e+00
5.000000000000000000e+00 3.900000000000000000e+01 7.792285392963370860e+00
5.000000000000000000e+00 4.000000000000000000e+01 7.673631963157145464e+00
5.000000000000000000e+00 4.100000000000000000e+01 7.608097364233073812e+00
5.000000000000000000e+00 4.200000000000000000e+01 7.531251709396971528e+00
5.000000000000000000e+00 4.300000000000000000e+01 7.443257045083163881e+00
5.000000000000000000e+00 4.400000000000000000e+01 7.344280266386154388e+00
5.000000000000000000e+00 4.500000000000000000e+01 7.234494236205108564e+00
5.000000000000000000e+00 4.600000000000000000e+01 7.114079046098405357e+00
5.000000000000000000e+00 4.700000000000000000e+01 6.983219274758334372e+00
5.000000000000000000e+00 4.800000000000000000e+01 6.842105173358997483e+00
5.000000000000000000e+00 4.900000000000000000e+01 6.690933985502828918e+00
5.000000000000000000e+00 5.000000000000000000e+01 6.529907061067487639e+00
5.000000000000000000e+00 5.100000000000000000e+01 6.452007194276728974e+00
5.000000000000000000e+00 5.200000000000000000e+01 6.367265819404192229e+00
5.000000000000000000e+00 5.300000000000000000e+01 6.275814112018792024e+00
5.000000000000000000e+00 5.400000000000000000e+01 6.177786717953688722e+00
5.000000000000000000e+00 5.500000000000000000e+01 6.073323225046802776e+00
5.000000000000000000e+00 5.600000000000000000e+01 5.962565057150993830e+00
5.000000000000000000e+00 5.700000000000000000e+01 5.845656884276492882e+00
5.000000000000000000e+00 5.800000000000000000e+01 5.722748144530501513e+00
5.000000000000000000e+00 5.900000000000000000e+01 5.593989820687561121e+00
5.000000000000000000e+00 6.000000000000000000e+01 5.459535904965059139e+00
5.000000000000000000e+00 6.100000000000000000e+01 5.407471330175676272e+00
5.000000000000000000e+00 6.200000000000000000e+01 5.351703802852922465e+00
5.000000000000000000e+00 6.300000000000000000e+01 5.292315451844785912e+00
5.000000000000000000e+00 6.400000000000000000e+01 5.229390119491746702e+00
5.000000000000000000e+00 6.500000000000000000e+01 5.163013144952286027e+00
5.000000000000000000e+00 6.600000000000000000e+01 5.093271483049917059e+00
5.000000000000000000e+00 6.700000000000000000e+01 5.020253831107088338e+00
5.000000000000000000e+00 6.800000000000000000e+01 4.944050238380748752e+00
5.000000000000000000e+00 6.900000000000000000e+01 4.864752227536511597e+00
5.000000000000000000e+00 7.000000000000000000e+01 4.782452923231549136e+00
5.000000000000000000e+00 7.100000000000000000e+01 4.752694737496798716e+00
5.000000000000000000e+00 7.200000000000000000e+01 4.720774820291658180e+00
5.000000000000000000e+00 7.300000000000000000e+01 4.686739193645265367e+00
5.000000000000000000e+00 7.400000000000000000e+01 4.650634730491115754e+00
5.000000000000000000e+00 7.500000000000000000e+01 4.612509129269229291e+00
5.000000000000000000e+00 7.600000000000000000e+01 4.572410888217365077e+00
5.000000000000000000e+00 7.700000000000000000e+01 4.530389279362516675e+00
5.000000000000000000e+00 7.800000000000000000e+01 4.486494322224036324e+00
5.000000000000000000e+00 7.900000000000000000e+01 4.440776757239838446e+00
5.000000000000000000e+00 8.000000000000000000e+01 4.393288018927222538e+00
5.000000000000000000e+00 8.100000000000000000e+01 4.358560455466506944e+00
5.000000000000000000e+00 8.200000000000000000e+01 4.322242265028764407e+00
5.000000000000000000e+00 8.300000000000000000e+01 4.284373409526302190e+00
5.000000000000000000e+00 8.400000000000000000e+01 4.244994580836521259e+00
5.000000000000000000e+00 8.500000000000000000e+01 4.204146993741793459e+00
5.000000000000000000e+00 8.600000000000000000e+01 4.161872176285888791e+00
5.000000000000000000e+00 8.700000000000000000e+01 4.118212323467551172e+00
5.000000000000000000e+00 8.800000000000000000e+01 4.073210088213935265e+00
5.000000000000000000e+00 8.900000000000000000e+01 4.026908370826991046e+00
5.000000000000000000e+00 9.000000000000000000e+01 3.979350673603120558e+00
5.000000000000000000e+00 9.100000000000000000e+01 3.922204544092496636e+00
5.000000000000000000e+00 9.200000000000000000e+01 3.863898121003002561e+00
5.000000000000000000e+00 9.300000000000000000e+01 3.804483602463274661e+00
5.000000000000000000e+00 9.400000000000000000e+01 3.744013503155417144e+00
5.000000000000000000e+00 9.500000000000000000e+01 3.682540627834932856e+00
5.000000000000000000e+00 9.600000000000000000e+01 3.620118044771889032e+00
5.000000000000000000e+00 9.700000000000000000e+01 3.556799059124585050e+00
5.000000000000000000e+00 9.800000000000000000e+01 3.492637186257026460e+00
5.000000000000000000e+00 9.900000000000000000e+01 3.427686125011512708e+00
5.000000000000000000e+00 1.000000000000000000e+02 3.361999730947648590e+00
5.000000000000000000e+00 1.010000000000000000e+02 3.289464244062951348e+00
5.000000000000000000e+00 1.020000000000000000e+02 3.216345224213148501e+00
5.000000000000000000e+00 1.030000000000000000e+02 3.142702452664136725e+00
5.000000000000000000e+00 1.040000000000000000e+02 3.068595731326272169e+00
5.000000000000000000e+00 1.050000000000000000e+02 2.994084853154986181e+00
5.000000000000000000e+00 1.060000000000000000e+02 2.919229572599900902e+00
