5.000000000e+04 6.519999981e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 7.731078148e+00 0.000000000e+00 2.130638110e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 9.167111397e+00 0.000000000e+00 7.488608826e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 1.086988640e+01 0.000000000e+00 1.470998395e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 1.288894653e+01 0.000000000e+00 2.482484095e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 1.528304577e+01 0.000000000e+00 4.008208588e-02 1.160493214e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 1.812184334e+01 6.932947785e-02 6.715200841e-02 4.189804941e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 2.148794365e+01 2.107571959e-01 1.417941302e-01 8.724170178e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 2.547928810e+01 4.015228152e-01 3.099407554e-01 1.638859063e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 3.021202087e+01 5.665774941e-01 5.088655949e-01 2.989260554e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 3.582384872e+01 6.907277703e-01 6.549581885e-01 4.780127108e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 4.247806168e+01 7.840592861e-01 7.616732121e-01 6.450948119e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 5.036828613e+01 8.553647995e-01 8.417541981e-01 7.774415612e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 5.972410202e+01 9.106009603e-01 9.031574130e-01 8.785556555e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 7.081774902e+01 9.535970092e-01 9.507703185e-01 9.528535008e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 8.397201538e+01 9.853167534e-01 9.853080511e-01 9.916344285e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 9.956966400e+01 9.994584322e-01 1.000000000e+00 9.993482232e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.000000000e+04 1.180645370e+02 1.000000000e+00 2.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 6.519999981e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 7.731078148e+00 0.000000000e+00 1.969098346e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 9.167111397e+00 0.000000000e+00 6.952400785e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.086988640e+01 0.000000000e+00 1.376905292e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.288894653e+01 0.000000000e+00 2.353377827e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.528304577e+01 0.000000000e+00 3.884378821e-02 1.058965735e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.812184334e+01 7.818258554e-02 6.842613965e-02 3.889092058e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 2.148794365e+01 2.341318727e-01 1.677804738e-01 8.399603516e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 2.547928810e+01 4.276185632e-01 3.565843701e-01 1.686450541e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 3.021202087e+01 5.825054646e-01 5.410384536e-01 3.178910315e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 3.582384872e+01 6.964645982e-01 6.712669730e-01 4.967798889e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 4.247806168e+01 7.814704180e-01 7.655448318e-01 6.470916867e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 5.036828613e+01 8.462501168e-01 8.361021876e-01 7.622639537e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 5.972410202e+01 8.964986801e-01 8.902419209e-01 8.501254916e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 7.081774902e+01 9.359599352e-01 9.325089455e-01 9.174926877e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 8.397201538e+01 9.670622349e-01 9.657882452e-01 9.683314562e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 9.956966400e+01 9.900367260e-01 9.899506569e-01 9.952448606e-01 0.000000000e+00 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.180645370e+02 1.000000000e+00 1.000000000e+00 1.000000000e+00 4.575089216e-01 0.000000000e+00 0.000000000e+00 
5.656082812e+04 1.399948273e+02 2.000000000e+00 2.000000000e+00 2.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 6.519999981e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 7.731078148e+00 0.000000000e+00 1.859438489e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 9.167111397e+00 0.000000000e+00 6.593330298e-03 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 1.086988640e+01 0.000000000e+00 1.315922942e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 1.288894653e+01 0.000000000e+00 2.276607975e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 1.528304577e+01 0.000000000e+00 3.840174526e-02 1.018195879e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 1.812184334e+01 8.872266859e-02 7.138666511e-02 3.802493587e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
6.398254688e+04 2.148794365e+01 2.577434182e-01 1.945728511e-01 8.522766829e-02 0.000000000e+00 0.000000000e+00 0.000000000e+00 
