 5.000000000e+00  0.000000000e+00  0.000000000e+00
 5.000000000e+00  8.547159600e-06  1.000000000e+00
 5.000000000e+00  5.108129941e-05  2.000000000e+00
 5.000000000e+00  1.610700818e-04  3.000000000e+00
 5.000000000e+00  3.713261255e-04  4.000000000e+00
 5.000000000e+00  7.139681932e-04  5.000000000e+00
 5.000000000e+00  1.220383677e-03  6.000000000e+00
 5.000000000e+00  1.921192460e-03  7.000000000e+00
 5.000000000e+00  2.846212158e-03  8.000000000e+00
 5.000000000e+00  4.024424770e-03  9.000000000e+00
 5.000000000e+00  5.483944853e-03  1.000000000e+01
 5.000000000e+00  7.243005698e-03  1.100000000e+01
 5.000000000e+00  9.315548775e-03  1.200000000e+01
 5.000000000e+00  1.171976803e-02  1.300000000e+01
 5.000000000e+00  1.447206288e-02  1.400000000e+01
 5.000000000e+00  1.758703273e-02  1.500000000e+01
 5.000000000e+00  2.107747479e-02  1.600000000e+01
 5.000000000e+00  2.495438511e-02  1.700000000e+01
 5.000000000e+00  2.922696286e-02  1.800000000e+01
 5.000000000e+00  3.390261786e-02  1.900000000e+01
 5.000000000e+00  3.898698118e-02  2.000000000e+01
 5.000000000e+00  4.447066737e-02  2.100000000e+01
 5.000000000e+00  5.034008657e-02  2.200000000e+01
 5.000000000e+00  5.659058063e-02  2.300000000e+01
 5.000000000e+00  6.321552124e-02  2.400000000e+01
 5.000000000e+00  7.020634824e-02  2.500000000e+01
 5.000000000e+00  7.755261183e-02  2.600000000e+01
 5.000000000e+00  8.524201791e-02  2.700000000e+01
 5.000000000e+00  9.326047610e-02  2.800000000e+01
 5.000000000e+00  1.015921518e-01  2.900000000e+01
 5.000000000e+00  1.102195208e-01  3.000000000e+01
 5.000000000e+00  1.191317565e-01  3.100000000e+01
 5.000000000e+00  1.283174371e-01  3.200000000e+01
 5.000000000e+00  1.377563036e-01  3.300000000e+01
 5.000000000e+00  1.474267011e-01  3.400000000e+01
 5.000000000e+00  1.573056418e-01  3.500000000e+01
 5.000000000e+00  1.673688710e-01  3.600000000e+01
 5.000000000e+00  1.775909338e-01  3.700000000e+01
 5.000000000e+00  1.879452439e-01  3.800000000e+01
 5.000000000e+00  1.984041561e-01  3.900000000e+01
 5.000000000e+00  2.089390376e-01  4.000000000e+01
 5.000000000e+00  2.195676509e-01  4.100000000e+01
 5.000000000e+00  2.303107293e-01  4.200000000e+01
 5.000000000e+00  2.411447670e-01  4.300000000e+01
 5.000000000e+00  2.520456089e-01  4.400000000e+01
 5.000000000e+00  2.629885104e-01  4.500000000e+01
 5.000000000e+00  2.739481995e-01  4.600000000e+01
 5.000000000e+00  2.848989385e-01  4.700000000e+01
 5.000000000e+00  2.958145856e-01  4.800000000e+01
 5.000000000e+00  3.066686586e-01  4.900000000e+01
