0.200	1.41700E-002
0.300	1.74030E-001
0.400	7.14850E-001
0.500	1.83477E+000
0.600	3.65083E+000
0.700	6.21097E+000
0.800	9.51663E+000
0.900	1.35419E+001
1.000	1.82467E+001
1.100	2.35852E+001
1.200	2.95104E+001
1.300	3.59761E+001
1.400	4.29387E+001
1.500	5.03571E+001
1.600	5.81929E+001
1.700	6.64099E+001
1.800	7.49742E+001
1.900	8.38609E+001
2.000	9.30236E+001
2.100	1.02447E+002
2.200	1.12101E+002
2.300	1.21960E+002
2.400	1.31999E+002
2.500	1.42197E+002
2.600	1.52531E+002
2.700	1.62981E+002
2.800	1.73527E+002
2.900	1.84153E+002
3.000	1.94841E+002
3.100	2.05575E+002
3.200	2.16340E+002
3.300	2.27122E+002
3.400	2.37908E+002
3.500	2.48687E+002
3.600	2.59447E+002
3.700	2.70178E+002
3.800	2.80869E+002
3.900	2.91513E+002
4.000	3.02101E+002
4.100	3.12626E+002
4.200	3.23080E+002
4.300	3.33457E+002
4.400	3.43753E+002
4.500	3.53961E+002
4.600	3.64076E+002
4.700	3.74095E+002
4.800	3.84014E+002
4.900	3.93829E+002
5.000	4.03537E+002
5.100	4.13135E+002
5.200	4.22622E+002
-1  -1 
-2  -2
