0.200	0.000E+000
0.300	0.000E+000
0.400	0.000E+000
0.500	0.000E+000
0.600	0.000E+000
0.700	2.080E-005
0.800	4.150E-005
0.900	1.038E-004
1.000	2.077E-004
1.100	3.531E-004
1.200	5.400E-004
1.300	7.892E-004
1.400	1.111E-003
1.500	1.495E-003
1.600	1.983E-003
1.700	2.544E-003
1.800	3.198E-003
1.900	3.925E-003
2.000	4.766E-003
2.100	5.722E-003
2.200	6.781E-003
2.300	7.934E-003
2.400	9.232E-003
2.500	1.061E-002
2.600	1.215E-002
2.700	1.379E-002
2.800	1.556E-002
2.900	1.749E-002
3.000	1.952E-002
3.100	2.170E-002
3.200	2.404E-002
3.300	2.650E-002
3.400	2.912E-002
3.500	3.188E-002
3.600	3.480E-002
3.700	3.786E-002
3.800	4.107E-002
3.900	4.443E-002
4.000	4.798E-002
4.100	5.167E-002
4.200	5.550E-002
4.300	5.953E-002
4.400	6.371E-002
4.500	6.803E-002
4.600	7.255E-002
4.700	7.721E-002
4.800	8.205E-002
4.900	8.707E-002
5.000	9.225E-002
5.100	9.758E-002
5.200	1.031E-001
-1  -1 
-2  -2
