0.200	5.59940E+002
0.300	1.73290E+003
0.400	3.13210E+003
0.500	4.56610E+003
0.600	5.99270E+003
0.700	7.41060E+003
0.800	8.82280E+003
0.900	1.02280E+004
1.000	1.16210E+004
1.100	1.29960E+004
1.200	1.43470E+004
1.300	1.56660E+004
1.400	1.69500E+004
1.500	1.81930E+004
1.600	1.93940E+004
1.700	2.05490E+004
1.800	2.16580E+004
1.900	2.27200E+004
2.000	2.37350E+004
2.100	2.47040E+004
2.200	2.56260E+004
2.300	2.65040E+004
2.400	2.73370E+004
2.500	2.81290E+004
2.600	2.88790E+004
2.700	2.95890E+004
2.800	3.02610E+004
2.900	3.08970E+004
3.000	3.14970E+004
3.100	3.20640E+004
3.200	3.25980E+004
3.300	3.31010E+004
3.400	3.35750E+004
3.500	3.40210E+004
3.600	3.44390E+004
3.700	3.48320E+004
3.800	3.52010E+004
3.900	3.55460E+004
4.000	3.58690E+004
4.100	3.61710E+004
4.200	3.64520E+004
4.300	3.67150E+004
4.400	3.69590E+004
4.500	3.71850E+004
4.600	3.73950E+004
4.700	3.75890E+004
4.800	3.77680E+004
4.900	3.79330E+004
5.000	3.80840E+004
5.100	3.82220E+004
5.200	3.83480E+004
-1  -1 
-2  -2
