0.200	0.000E+000
0.300	2.280E-005
0.400	2.509E-004
0.500	9.920E-004
0.600	2.611E-003
0.700	5.473E-003
0.800	9.966E-003
0.900	1.647E-002
1.000	2.529E-002
1.100	3.683E-002
1.200	5.133E-002
1.300	6.913E-002
1.400	9.049E-002
1.500	1.157E-001
1.600	1.449E-001
1.700	1.785E-001
1.800	2.164E-001
1.900	2.591E-001
2.000	3.065E-001
2.100	3.588E-001
2.200	4.161E-001
2.300	4.787E-001
2.400	5.465E-001
2.500	6.195E-001
2.600	6.980E-001
2.700	7.818E-001
2.800	8.711E-001
2.900	9.659E-001
3.000	1.066E+000
3.100	1.172E+000
3.200	1.283E+000
3.300	1.399E+000
3.400	1.521E+000
3.500	1.649E+000
3.600	1.781E+000
3.700	1.919E+000
3.800	2.062E+000
3.900	2.210E+000
4.000	2.364E+000
4.100	2.522E+000
4.200	2.685E+000
4.300	2.853E+000
4.400	3.026E+000
4.500	3.203E+000
4.600	3.385E+000
4.700	3.572E+000
4.800	3.763E+000
4.900	3.958E+000
5.000	4.158E+000
5.100	4.361E+000
5.200	4.569E+000
-1  -1 
-2  -2
