1		1		1
3		0.000136831	0.0478578	
5		0.272156315	0.0482992	
6		0.482465142	0.0492266	
10		0.050490538	0.0555822	
11		0.097423477	0.0557778	
14		0.00191563	0.0561405	
19		0.042007033	0.057239	
22		0.000410492	0.0573977	
-1		-1		-1
3		3		3
10		0.03456365	0.0077244	
11		0.054430978	0.00792	
14		0.00244942	0.0083042	
18		0.010777316	0.00935916	
19		0.015784983	0.00940323	
30		0.002993684	0.00968714	
-1		-1		-1
5		5		5
8		0.00440174	0.0070859	
13		0.203783329	0.0078198	
16		0.001222689	0.00883795	
21		0.036273454	0.00909455	
-1		-1		-1
6		6		6
8		0.007323077	0.0061585	
13		0.018835322	0.0068924	
14		0.168937679	0.0069354	
16		0.001892729	0.00791055	
22		0.033855139	0.00817514	
-1		-1		-1
8		8		8
17		0.001055455	0.001853895	
28		0.000164545	0.002157005	
-1		-1		-1
10		10		10
16		0.000417216	0.00155495	
21		0.002056773	0.00181155	
27		6.68449e-05	0.00193507	
-1		-1		-1
11		11		11
16		0.000492403	0.00135935	
18		9.49204e-07	0.00143916	
21		0.000232534	0.00161595	
22		0.001898236	0.00162394	
23		9.20632e-06	0.00178585	
27		7.36516e-05	0.00173947	
-1		-1		-1
13		13		13
18		0.000798807	0.00109796	
19		0.000114897	0.00114203	
24		0.010942557	0.00144406	
29		4.70529e-05	0.00142027	
30		6.01847e-06	0.00142594	
-1		-1		-1
14		14		14
19		0.001600078	0.00109903	
24		0.001161795	0.00140106	
25		0.01987674	0.00140224	
30		9.1433e-05	0.00138294	
-1		-1		-1
-2		-2		-2
