1		1		1
5		0.260536182	0.0342907	
6		0.477179827	0.0347432	
10		0.04710625	0.0391961	
11		0.090914216	0.0392855	
19		0.036252925	0.040237	
-1		-1		-1
3		3		3
10		0.021585403	0.0052534	
11		0.036461833	0.0053428	
14		0.001039159	0.00562716	
18		0.005615123	0.00628472	
19		0.008969616	0.00630395	
30		0.002041868	0.00648971	
-1		-1		-1
5		5		5
8		0.003138129	0.0047554	
13		0.116226833	0.00525981	
16		0.000697356	0.00588029	
21		0.017782701	0.00604951	
-1		-1		-1
6		6		6
8		0.004195248	0.0043029	
13		0.011426349	0.00480731	
14		0.102578346	0.00482666	
16		0.000820809	0.00542779	
22		0.021540543	0.00560036	
-1		-1		-1
-2		-2		-2
