1		1		1
3		0.000238931	0.054237	
5		0.275488018	0.054719	
6		0.481446969	0.0559237	
10		0.052803861	0.0631239	
11		0.10202375	0.063383	
14		0.002150383	0.0637849	
19		0.040379423	0.06507645	
22		0.000477863	0.06526185	
-1		-1		-1
3		3		3
10		0.041348674	0.0088869	
11		0.060986148	0.009146	
14		0.003232205	0.0095763	
18		0.012929073	0.0108097	
19		0.018722732	0.0108692	
30		0.003781151	0.0112069	
-1		-1		-1
5		5		5
8		0.004998698	0.008187	
13		0.240323792	0.0090375	
16		0.001441908	0.0102373	
21		0.044291687	0.0105374	
32		0.000480607	0.0107572	
-1		-1		-1
6		6		6
8		0.008952252	0.0069823	
13		0.021743381	0.0078328	
14		0.195020566	0.0078896	
16		0.00236054	0.00903261	
22		0.041596581	0.00934359	
32		0.000585247	0.00955255	
-1		-1		-1
8		8		8
17		0.001421963	0.002170455	
28		0.000238037	0.00253378	
-1		-1		-1
10		10		10
16		0.0004651	0.00183241	
21		0.002357921	0.00213251	
27		7.94618e-05	0.00228554	
32		1.3322e-05	0.00235235	
-1		-1		-1
11		11		11
16		0.00066375	0.00157331	
18		1.40413e-06	0.00166373	
21		0.000319621	0.00187341	
22		0.002552886	0.00188429	
23		1.79978e-05	0.00207267	
27		0.000105179	0.00202644	
31		1.4041e-05	0.002099	
-1		-1		-1
13		13		13
18		0.00080193	0.00129023	
19		0.00010835	0.00134968	
24		0.01380258	0.00169824	
29		4.8309e-05	0.00167916	
30		5.52093e-06	0.0016874	
-1		-1		-1
14		14		14
19		0.001692955	0.00129288	
24		0.001585208	0.00164144	
25		0.029519695	0.0016433	
30		0.000104795	0.0016306	
-1		-1		-1
-2		-2		-2
