1		1		1
5		0.259043836	0.0330405	
6		0.475717596	0.0334592	
10		0.046933371	0.0377382	
11		0.090580224	0.0378203	
19		0.034733059	0.0387271	
-1		-1		-1
3		3		3
10		0.020277447	0.005037	
11		0.034165888	0.0051191	
14		0.000931019	0.00539452	
18		0.005176137	0.00601707	
19		0.008302314	0.00603473	
30		0.00189621	0.00621621	
-1		-1		-1
5		5		5
8		0.00302036	0.0045521	
13		0.108841732	0.00503754	
16		0.000653045	0.00562337	
21		0.016217423	0.00578567	
-1		-1		-1
6		6		6
8		0.00393395	0.0041334	
13		0.01079842	0.00461884	
14		0.096979908	0.00463652	
16		0.000776011	0.00520467	
22		0.020205406	0.00537004	
-1		-1		-1
-2		-2		-2
