1		1		1
3		3.34638e-05	0.0352102	
5		0.262088813	0.0355671	
6		0.478700264	0.0360556	
10		0.047150554	0.0406843	
11		0.090988187	0.0407816	
19		0.038048389	0.0417799	
-1		-1		-1
3		3		3
10		0.022943075	0.0054741	
11		0.038689842	0.0055714	
14		0.001151031	0.00586494	
18		0.006054966	0.00655916	
19		0.009672457	0.00658024	
30		0.002166632	0.00677554	
-1		-1		-1
5		5		5
8		0.003297506	0.0049628	
13		0.124434018	0.00548692	
16		0.000746599	0.00614365	
21		0.019473924	0.00632062	
-1		-1		-1
6		6		6
8		0.004444287	0.0044743	
13		0.012039218	0.00499842	
14		0.108080315	0.00501954	
16		0.000905675	0.00565515	
22		0.022874878	0.00583581	
-1		-1		-1
-2		-2		-2
