1		1		1
3		0.001016808	0.076506	
5		0.280638962	0.077127	
6		0.469765219	0.079607	
10		0.055924431	0.0895838	
11		0.106764823	0.0901425	
14		0.003050424	0.0906797	
19		0.049823584	0.09264935	
22		0.001016808	0.09294145	
-1		-1		-1
3		3		3
10		0.043116558	0.0130778	
11		0.048718448	0.0136365	
14		0.004433733	0.0142329	
18		0.01524918	0.0160737	
19		0.018123267	0.016213	
30		0.005358787	0.0168105	
-1		-1		-1
5		5		5
8		0.008097464	0.0121694	
13		0.337397099	0.0134935	
16		0.002361742	0.0153254	
21		0.072675427	0.0158014	
32		0.01400182	0.0162548	
-1		-1		-1
6		6		6
8		0.015640938	0.0096894	
13		0.030107343	0.0110135	
14		0.269521554	0.0111319	
16		0.004365659	0.0128454	
22		0.067732491	0.0133475	
32		0.010052763	0.0137748	
-1		-1		-1
8		8		8
17		0.00295935	0.00335297	
28		0.00068065	0.004005975	
-1		-1		-1
10		10		10
16		0.000854972	0.00286856	
21		0.004429912	0.00334464	
27		0.000187384	0.00365886	
32		0.000761723	0.00379804	
-1		-1		-1
11		11		11
16		0.001511109	0.00230986	
18		4.29307e-06	0.0315372	
21		0.000740673	0.00278594	
22		0.005723898	0.00281196	
23		7.29801e-05	0.0321891	
27		0.000307087	0.00310016	
31		0.001020284	0.032341165	
-1		-1		-1
13		13		13
18		0.001989724	0.0019592	
19		0.000223468	0.00209854	
24		0.042974596	0.002608	
29		0.000330904	0.00266777	
30		3.86774e-05	0.00269598	
-1		-1		-1
14		14		14
19		0.001791456	0.00198014	
24		0.002373912	0.0024896	
25		0.04641079	0.0024958	
30		0.00030399	0.00257758	
-1		-1		-1
-2		-2		-2
