1		1		1
5		0.282258065	0.081368	
6		0.467489919	0.084145	
10		0.055443548	0.0946164	
11		0.107106855	0.0952461	
14		0.003780242	0.09580855	
19		0.051663306	0.09790505	
22		0.001260081	0.09821935	
-1		-1		-1
3		3		3
10		0.046100051	0.0138944	
11		0.049356533	0.0145241	
14		0.004886244	0.0151527	
18		0.016879889	0.0171035	
19		0.018854758	0.0172626	
30		0.005923088	0.0179136	
-1		-1		-1
5		5		5
8		0.008709696	0.0129483	
13		0.354043662	0.0143744	
16		0.002478577	0.0163233	
21		0.078597603	0.0168365	
32		0.016109044	0.0173395	
-1		-1		-1
6		6		6
8		0.01679035	0.0101713	
13		0.031267173	0.0115974	
14		0.279651453	0.0117297	
16		0.004698212	0.0135463	
22		0.07159498	0.0140892	
32		0.011886963	0.0145625	
-1		-1		-1
8		8		8
17		0.003380282	0.00358875	
28		0.000819718	0.00430237	
-1		-1		-1
10		10		10
16		0.000961321	0.0030749	
21		0.004942515	0.0035881	
27		0.000219693	0.00393591	
32		0.000945998	0.00409111	
-1		-1		-1
11		11		11
16		0.001724806	0.0024452	
18		5.17744e-06	0.00257919	
21		0.000840074	0.0029584	
22		0.006472068	0.00298808	
23		8.83437e-05	0.003280185	
27		0.000364702	0.00330621	
31		0.001268849	0.003463535	
-1		-1		-1
13		13		13
18		0.002155957	0.00208309	
19		0.00023511	0.00224221	
24		0.047021947	0.00278044	
29		0.000380878	0.00285931	
30		4.23195e-05	0.00289323	
-1		-1		-1
14		14		14
19		0.001906772	0.00210991	
24		0.00260338	0.00264814	
25		0.050847258	0.00265543	
30		0.000345761	0.00276093	
-1		-1		-1
-2		-2		-2
