1		1		1
3		0.000400753	0.061116	
5		0.277321364	0.061642	
6		0.478098826	0.063189	
10		0.054903218	0.0712758	
11		0.106199655	0.0716143	
14		0.00240452	0.0720583	
19		0.040876848	0.07355985	
22		0.000801507	0.0737763	
-1		-1		-1
3		3		3
10		0.043980143	0.0101598	
11		0.060082312	0.0104983	
14		0.003785161	0.0109791	
18		0.013818984	0.0124039	
19		0.019707012	0.0124838	
30		0.004626308	0.0128968	
-1		-1		-1
5		5		5
8		0.005693363	0.009394	
13		0.26855839	0.0103795	
16		0.001879854	0.011776	
21		0.051939214	0.0121269	
32		0.004431235	0.0124132	
-1		-1		-1
6		6		6
8		0.011070308	0.007847	
13		0.024976631	0.0088325	
14		0.223794744	0.0089061	
16		0.003064848	0.010229	
22		0.052368862	0.0105947	
32		0.002952912	0.0108662	
-1		-1		-1
8		8		8
17		0.001808197	0.00252385	
28		0.000331803	0.00297042	
-1		-1		-1
10		10		10
16		0.000541259	0.00214217	
21		0.002798651	0.00249312	
27		9.93526e-05	0.00269208	
32		0.000183171	0.00277941	
-1		-1		-1
11		11		11
16		0.000971924	0.00180367	
18		2.23948e-06	0.00190563	
21		0.000473645	0.00215462	
22		0.003732426	0.00216941	
23		3.4525e-05	0.002386965	
27		0.000164973	0.00235358	
31		0.000244474	0.002441505	
-1		-1		-1
13		13		13
18		0.001528154	0.00149843	
19		0.000194244	0.00157827	
24		0.030350633	0.00197829	
29		0.000130508	0.00197849	
30		1.51755e-05	0.00199135	
-1		-1		-1
14		14		14
19		0.001448554	0.00150467	
24		0.001623515	0.00190469	
25		0.031524567	0.00190764	
30		0.000127674	0.00191775	
-1		-1		-1
-2		-2		-2
