1		1		1
3		0.00045335	0.062918	
5		0.276997008	0.063455	
6		0.476924472	0.0651	
10		0.055308732	0.0734138	
11		0.106990661	0.073775	
14		0.002720102	0.07423	
19		0.041708224	0.0757865	
22		0.000906701	0.07601145	
-1		-1		-1
3		3		3
10		0.044029329	0.0104958	
11		0.058823494	0.010857	
14		0.003882432	0.0113512	
18		0.01397061	0.0128256	
19		0.019588145	0.0129114	
30		0.004705987	0.0133443	
-1		-1		-1
5		5		5
8		0.005969973	0.0097133	
13		0.277671786	0.0107358	
16		0.001943668	0.0121837	
21		0.054243136	0.0125485	
32		0.00562281	0.012851	
-1		-1		-1
6		6		6
8		0.011548659	0.0080683	
13		0.025577674	0.0090908	
14		0.229088888	0.0091692	
16		0.003206105	0.0105387	
22		0.054292715	0.0109194	
32		0.003779113	0.011206	
-1		-1		-1
-2		-2		-2
