1		1		1
5		0.248736574	0.026093	
6		0.464500425	0.0263485	
10		0.044617881	0.0296698	
11		0.085936172	0.0297173	
19		0.026242176	0.03036645	
-1		-1		-1
3		3		3
10		0.014556096	0.00386454	
11		0.023707002	0.00391201	
14		0.00047414	0.00413585	
18		0.003058205	0.00455668	
19		0.00528666	0.00456558	
30		0.000331896	0.00466668	
-1		-1		-1
5		5		5
8		0.002378927	0.00345702	
13		0.072638913	0.00383821	
16		0.000435836	0.00422773	
21		0.008898267	0.00434413	
-1		-1		-1
6		6		6
8		0.002688461	0.00320152	
13		0.007479147	0.00358271	
14		0.067204048	0.00359265	
16		0.000537692	0.00397223	
22		0.011423717	0.00408994	
-1		-1		-1
-2		-2		-2
