1		1		1
3		4.6644e-05	0.037825	
5		0.264797798	0.0381998	
6		0.480992584	0.0387671	
10		0.047250338	0.0437574	
11		0.091282243	0.0438721	
19		0.040626895	0.04496655	
-1		-1		-1
3		3		3
10		0.024987235	0.0059325	
11		0.041854672	0.0060472	
14		0.00136028	0.0063595	
18		0.006759518	0.00712909	
19		0.010819439	0.00715423	
30		0.002343859	0.00736864	
-1		-1		-1
5		5		5
8		0.003557951	0.0053941	
13		0.140909152	0.0059596	
16		0.000845453	0.00669113	
21		0.02289773	0.00688415	
-1		-1		-1
6		6		6
8		0.004953918	0.0048268	
13		0.01331184	0.0053923	
14		0.119505049	0.0054173	
16		0.001075787	0.00612383	
22		0.025334063	0.00632131	
-1		-1		-1
-2		-2		-2
