1		1		1
5		0.220623949	0.0173355	
6		0.420237484	0.017444	
10		0.036349944	0.0195554	
11		0.070557398	0.0195734	
19		0.017229824	0.0199212	
-1		-1		-1
3		3		3
10		0.002971891	0.00243686	
11		0.004209476	0.00245487	
14		5.05142e-05	0.0026095	
18		0.000383062	0.00280143	
19		0.000825057	0.00280404	
-1		-1		-1
5		5		5
8		0.001465247	0.00213541	
13		0.034075506	0.00238905	
16		0.000170378	0.00255987	
21		0.001874152	0.0026225	
-1		-1		-1
6		6		6
8		0.001802739	0.00202691	
13		0.00450279	0.00228055	
14		0.040566128	0.002284	
16		0.000283931	0.00245137	
22		0.002097036	0.00251423	
-1		-1		-1
-2		-2		-2
