1		1		1
5		0.215873651	0.0164814	
6		0.41197246	0.0165789	
10		0.035038147	0.0185728	
11		0.068058243	0.0185887	
19		0.016067175	0.0189085	
-1		-1		-1
3		3		3
10		0.002508641	0.00230108	
11		0.003919751	0.00231702	
14		4.50773e-05	0.00246449	
18		0.000341018	0.00263572	
19		0.000756512	0.00263794	
-1		-1		-1
5		5		5
8		0.00137925	0.00201062	
13		0.030994378	0.00225178	
16		0.000154971	0.00240315	
21		0.001363752	0.00246066	
-1		-1		-1
6		6		6
8		0.001695594	0.00191312	
13		0.004131874	0.00215428	
14		0.037224499	0.00215729	
16		0.000260543	0.00230565	
22		0.001092624	0.00236334	
-1		-1		-1
-2		-2		-2
