1		1		1
5		0.283918837	0.09033	
6		0.461841308	0.093795	
10		0.056783767	0.105278	
11		0.107889158	0.106074	
14		0.003785584	0.1066895	
19		0.054890975	0.109051	
22		0.001892792	0.109414	
-1		-1		-1
3		3		3
10		0.053100932	0.0156464	
11		0.050816514	0.0164418	
14		0.006099113	0.0171394	
18		0.020936831	0.0193157	
19		0.020833137	0.0195218	
30		0.007214613	0.0202886	
-1		-1		-1
5		5		5
8		0.010041043	0.0146221	
13		0.386193131	0.0162776	
16		0.003089328	0.0184694	
21		0.09048452	0.0190652	
32		0.01938643	0.0196758	
-1		-1		-1
6		6		6
8		0.019540964	0.0111571	
13		0.033419099	0.0128126	
14		0.298897192	0.0129764	
16		0.005440217	0.0150044	
22		0.078223703	0.0156384	
32		0.015483218	0.0162108	
-1		-1		-1
8		8		8
17		0.004197411	0.00409867	
28		0.001092587	0.00494448	
-1		-1		-1
10		10		10
16		0.001148892	0.003521	
21		0.005690409	0.00411679	
27		0.000277694	0.00453684	
32		0.001242788	0.00472737	
-1		-1		-1
11		11		11
16		0.002391976	0.0027256	
18		7.77404e-06	0.0028739	
21		0.001138543	0.00332139	
22		0.008638409	0.00335956	
23		0.000135623	0.00368258	
27		0.000542923	0.00374144	
31		0.001925502	0.00393553	
-1		-1		-1
13		13		13
18		0.002435441	0.0023401	
19		0.000239508	0.00254624	
24		0.053821911	0.00314385	
29		0.000473632	0.00326497	
30		4.84392e-05	0.00331299	
-1		-1		-1
14		14		14
19		0.002021395	0.00238244	
24		0.002988276	0.00298005	
25		0.05842182	0.00298991	
30		0.00040311	0.00314919	
-1		-1		-1
-2		-2		-2
