1		1		1
3		3.95507e-05	0.0365037	
5		0.263328587	0.0368696	
6		0.479670938	0.0373963	
10		0.047144439	0.0422042	
11		0.09100617	0.0423099	
19		0.039827559	0.04335575	
-1		-1		-1
3		3		3
10		0.023590075	0.0057005	
11		0.039713938	0.0058062	
14		0.001231127	0.00610898	
18		0.006314519	0.00684054	
19		0.010087351	0.00686358	
30		0.002223973	0.00706842	
-1		-1		-1
5		5		5
8		0.003445862	0.0051756	
13		0.132533084	0.0057201	
16		0.000795203	0.00641382	
21		0.021205291	0.00659872	
-1		-1		-1
6		6		6
8		0.004676044	0.0046489	
13		0.012598927	0.0051934	
14		0.113105001	0.00521638	
16		0.000989258	0.00588712	
22		0.024124371	0.00607608	
-1		-1		-1
-2		-2		-2
