1		1		1
5		0.282742886	0.083549	
6		0.467505564	0.086486	
10		0.05598869	0.0972075	
11		0.106378512	0.0978755	
14		0.004199152	0.09845095	
19		0.051789539	0.100612	
22		0.001399717	0.100938	
-1		-1		-1
3		3		3
10		0.04777259	0.0143175	
11		0.04968605	0.0149855	
14		0.005167072	0.0156308	
18		0.017812704	0.0176373	
19		0.019328135	0.0178072	
30		0.006235177	0.0184861	
-1		-1		-1
5		5		5
8		0.00898011	0.0133519	
13		0.362088655	0.0148321	
16		0.002534751	0.0168407	
21		0.08159662	0.0173734	
32		0.017054674	0.0179023	
-1		-1		-1
6		6		6
8		0.017441796	0.0104149	
13		0.03180326	0.0118951	
14		0.284445053	0.0120348	
16		0.004892623	0.0139037	
22		0.073277617	0.014468	
32		0.012770657	0.0149653	
-1		-1		-1
8		8		8
17		0.003620345	0.003711355	
28		0.000899654	0.004456645	
-1		-1		-1
10		10		10
16		0.00101051	0.0031822	
21		0.005171501	0.0037149	
27		0.000235822	0.00408016	
32		0.001039991	0.00424377	
-1		-1		-1
11		11		11
16		0.001860145	0.0025142	
18		5.55481e-06	0.00265181	
21		0.00090334	0.0030469	
22		0.006943431	0.00307855	
23		9.79029e-05	0.00337849	
27		0.000400636	0.00341216	
31		0.001424792	0.003578375	
-1		-1		-1
13		13		13
18		0.002237226	0.00214621	
19		0.000239878	0.0023161	
24		0.048954619	0.00286895	
29		0.000406323	0.0029579	
30		4.40587e-05	0.00299499	
-1		-1		-1
14		14		14
19		0.001956964	0.0021764	
24		0.002708015	0.00272925	
25		0.052890927	0.00273713	
30		0.000364947	0.00285529	
-1		-1		-1
-2		-2		-2
