1		1		1
5		0.200951329	0.0140549	
6		0.386445395	0.0141246	
10		0.030877266	0.0157867	
11		0.060130647	0.0157975	
19		0.011593523	0.01603915	
-1		-1		-1
3		3		3
10		0.001572662	0.00191978	
11		0.002768771	0.00193057	
14		2.7688e-05	0.00205709	
18		0.000199351	0.00217163	
19		0.000520529	0.0021729	
-1		-1		-1
5		5		5
8		0.001258192	0.00166178	
13		0.025521141	0.00186717	
16		0.000127606	0.00196571	
-1		-1		-1
6		6		6
8		0.001352835	0.00159208	
13		0.003051057	0.00179747	
14		0.027487297	0.00179939	
16		0.000109937	0.00189601	
-1		-1		-1
-2		-2		-2
