1		1		1
3		0.000181627	0.050987	
5		0.273348106	0.0514484	
6		0.482037124	0.0525072	
10		0.051763595	0.0592803	
11		0.09971303	0.0595058	
14		0.001997893	0.0598877	
19		0.041410876	0.06108055	
22		0.00054488	0.06125195	
-1		-1		-1
3		3		3
10		0.038767655	0.0082933	
11		0.059187265	0.0085188	
14		0.002900157	0.0089255	
18		0.012251766	0.010068	
19		0.017637785	0.0101191	
30		0.003255332	0.010424	
-1		-1		-1
5		5		5
8		0.004665373	0.0076245	
13		0.222160408	0.0084145	
16		0.001332993	0.0095216	
21		0.040366538	0.00979887	
-1		-1		-1
6		6		6
8		0.00823055	0.0065657	
13		0.020537485	0.0073557	
14		0.184204738	0.0074053	
16		0.002155921	0.0084628	
22		0.035735341	0.00874936	
-1		-1		-1
8		8		8
17		0.001188017	0.00200762	
28		0.000191983	0.002334875	
-1		-1		-1
10		10		10
16		0.000443469	0.0016897	
21		0.002217348	0.00196697	
27		7.33941e-05	0.0021008	
-1		-1		-1
11		11		11
16		0.00057901	0.0014642	
18		1.11471e-06	0.00154916	
21		0.00027624	0.00174147	
22		0.002229535	0.00175076	
23		1.30429e-05	0.00192482	
27		8.91815e-05	0.0018753	
-1		-1		-1
13		13		13
18		0.000812508	0.00119206	
19		0.000113126	0.00124318	
24		0.012500125	0.00156701	
29		4.87505e-05	0.00154166	
30		5.62513e-06	0.00154809	
-1		-1		-1
14		14		14
19		0.001644727	0.00119358	
24		0.001358477	0.00151741	
25		0.024258517	0.00151883	
30		9.8247e-05	0.00149849	
-1		-1		-1
-2		-2		-2
