1		1		1
3		0.000118311	0.0463388	
5		0.270932172	0.0467703	
6		0.482117294	0.0476373	
10		0.049927239	0.0537886	
11		0.096423459	0.0539705	
14		0.001774665	0.05432375	
19		0.042237024	0.05537635	
22		0.000473244	0.0555291	
-1		-1		-1
3		3		3
10		0.03293933	0.0074498	
11		0.052576696	0.0076317	
14		0.002260817	0.0080049	
18		0.010331327	0.00901715	
19		0.014984375	0.009058	
30		0.00290751	0.00933162	
-1		-1		-1
5		5		5
8		0.00431517	0.0068262	
13		0.195699807	0.0075335	
16		0.001174213	0.00850835	
21		0.034443153	0.00875507	
-1		-1		-1
6		6		6
8		0.006918613	0.0059592	
13		0.017948992	0.0066665	
14		0.161052269	0.0067064	
16		0.001747112	0.00764135	
22		0.032645446	0.00789547	
-1		-1		-1
8		8		8
17		0.000997398	0.001779875	
28		0.000152602	0.002071265	
-1		-1		-1
10		10		10
16		0.000406586	0.00149005	
21		0.001990139	0.00173677	
27		6.40822e-05	0.00185521	
-1		-1		-1
11		11		11
16		0.000449768	0.00130815	
18		8.67681e-07	0.00138545	
21		0.000211349	0.00155487	
22		0.001735215	0.00156227	
23		7.63485e-06	0.001718235	
27		6.62852e-05	0.00167331	
-1		-1		-1
13		13		13
18		0.000789291	0.00105215	
19		0.000115381	0.001093	
24		0.010210748	0.0013844	
29		4.59483e-05	0.00136131	
30		6.12649e-06	0.00136662	
-1		-1		-1
14		14		14
19		0.001570166	0.0010531	
24		0.001071302	0.0013445	
25		0.017944757	0.00134557	
30		8.79293e-05	0.00132672	
-1		-1		-1
-2		-2		-2
