1		1		1
3		0.000167017	0.049407	
5		0.272739419	0.0498586	
6		0.482179243	0.0508499	
10		0.051107325	0.0574128	
11		0.098540268	0.0576229	
14		0.002004209	0.0579951	
19		0.041754351	0.05914035	
22		0.000501052	0.05930535	
-1		-1		-1
3		3		3
10		0.037662145	0.0080058	
11		0.058390903	0.0082159	
14		0.002744397	0.0086112	
18		0.011824146	0.00970963	
19		0.017166928	0.00975713	
30		0.003211479	0.0100515	
-1		-1		-1
5		5		5
8		0.004540796	0.007352	
13		0.213181605	0.0081134	
16		0.001279063	0.00917567	
21		0.038340695	0.00944245	
-1		-1		-1
6		6		6
8		0.007753844	0.0063607	
13		0.019641115	0.0071221	
14		0.176165041	0.0071683	
16		0.002016777	0.00818437	
22		0.034739581	0.00845977	
-1		-1		-1
8		8		8
17		0.001121947	0.00192978	
28		0.000178053	0.00224484	
-1		-1		-1
10		10		10
16		0.000429028	0.00162147	
21		0.002130228	0.00188825	
27		6.98714e-05	0.0020169	
-1		-1		-1
11		11		11
16		0.000533331	0.00141137	
18		1.02771e-06	0.00149373	
21		0.000253204	0.00167815	
22		0.002055225	0.00168677	
23		1.08926e-05	0.001854715	
27		8.09758e-05	0.0018068	
-1		-1		-1
13		13		13
18		0.000803689	0.00114463	
19		0.000113476	0.00119213	
24		0.011698532	0.00150497	
29		4.7964e-05	0.00148042	
30		5.84931e-06	0.00148646	
-1		-1		-1
14		14		14
19		0.001612434	0.00114593	
24		0.001254847	0.00145877	
25		0.021937884	0.00146006	
30		9.43329e-05	0.00144026	
-1		-1		-1
-2		-2		-2
