1		1		1
5		0.166724783	0.0104633	
6		0.324367176	0.0105007	
10		0.023192339	0.01168	
11		0.045362643	0.0116852	
19		0.00235179	0.01182105	
-1		-1		-1
3		3		3
10		0.000481455	0.00137025	
11		0.000869838	0.00137542	
14		5.65379e-06	0.00146865	
18		1.65268e-05	0.00151108	
19		0.000153526	0.00151139	
-1		-1		-1
5		5		5
8		0.00104406	0.00116368	
13		0.01728576	0.00131438	
16		5.18574e-05	0.00134784	
-1		-1		-1
6		6		6
8		0.000985746	0.00112628	
13		0.001793915	0.00127698	
14		0.01616157	0.00127775	
16		6.46391e-05	0.00131044	
-1		-1		-1
-2		-2		-2
