1		1		1
3		0.000815328	0.072443	
5		0.279657562	0.073039	
6		0.471259682	0.07525	
10		0.056257644	0.0847407	
11		0.107623318	0.0852354	
14		0.003261313	0.08574815	
19		0.047289034	0.08759485	
22		0.000815328	0.08786615	
-1		-1		-1
3		3		3
10		0.040350114	0.0122977	
11		0.047921991	0.0127924	
14		0.003977309	0.013358	
18		0.013705927	0.015091	
19		0.017251742	0.0152127	
30		0.004792272	0.0157594	
-1		-1		-1
5		5		5
8		0.007373314	0.0114267	
13		0.320585478	0.0126563	
16		0.002243994	0.0143743	
21		0.067098488	0.0148158	
32		0.011701302	0.0152222	
-1		-1		-1
6		6		6
8		0.01449172	0.0092157	
13		0.029006534	0.0104453	
14		0.259667258	0.010551	
16		0.004050193	0.0121633	
22		0.064476594	0.0126275	
32		0.008334147	0.0130112	
-1		-1		-1
8		8		8
17		0.002604124	0.00312914	
28		0.000565876	0.003725025	
-1		-1		-1
10		10		10
16		0.00074691	0.00267258	
21		0.003888134	0.00311407	
27		0.000156693	0.00339647	
32		0.000594884	0.00352049	
-1		-1		-1
11		11		11
16		0.001344917	0.00217788	
18		3.58892e-06	0.00229858	
21		0.000660922	0.00261937	
22		0.005127401	0.00264211	
23		6.10159e-05	0.002904175	
27		0.000261241	0.00290177	
31		0.000816795	0.00302718	
-1		-1		-1
13		13		13
18		0.001849038	0.00183868	
19		0.000212669	0.0019604	
24		0.03938314	0.00244166	
29		0.000285528	0.00248379	
30		3.54451e-05	0.00250706	
-1		-1		-1
14		14		14
19		0.001685267	0.0018547	
24		0.002157733	0.00233596	
25		0.042184411	0.00234119	
30		0.000265762	0.00240136	
-1		-1		-1
-2		-2		-2
