1		1		1
3		0.000102061	0.0448485	
5		0.269848236	0.0452703	
6		0.48182811	0.04608	
10		0.049295272	0.0520301	
11		0.095426664	0.0521989	
14		0.00163297	0.05254295	
19		0.042457211	0.0535505	
22		0.000408242	0.05369735	
-1		-1		-1
3		3		3
10		0.031329031	0.0071816	
11		0.050694179	0.0073504	
14		0.00207846	0.007713	
18		0.009885373	0.00868312	
19		0.01419438	0.00872094	
30		0.002818601	0.00898441	
-1		-1		-1
5		5		5
8		0.004210705	0.0065725	
13		0.187142988	0.0072541	
16		0.001122852	0.0081865	
21		0.032562868	0.00842363	
-1		-1		-1
6		6		6
8		0.006557088	0.0057628	
13		0.017159688	0.0064444	
14		0.154048624	0.0064815	
16		0.001617867	0.0073768	
22		0.031578426	0.00762076	
-1		-1		-1
-2		-2		-2
