1		1		1
5		0.187563039	0.0125517	
6		0.362791504	0.0126066	
10		0.028878265	0.0140649	
11		0.056377842	0.014073	
19		0.006893157	0.01426695	
-1		-1		-1
3		3		3
10		0.000815445	0.00168718	
11		0.00145097	0.00169534	
14		1.16077e-05	0.00180832	
18		7.69014e-05	0.00188887	
19		0.000264076	0.00188958	
-1		-1		-1
5		5		5
8		0.001153321	0.00145013	
13		0.021557406	0.00163295	
16		6.46721e-05	0.00170086	
-1		-1		-1
6		6		6
8		0.001145999	0.00139523	
13		0.002410458	0.00157805	
14		0.021716079	0.00157942	
16		8.68547e-05	0.00164596	
-1		-1		-1
-2		-2		-2
