1.000000000e-06 1.000000000e+01 359
359
1.000000000e-06 2.753860000e-38
1.125000000e-06 5.598580781e-38
1.265625000e-06 1.139051109e-37
1.423828130e-06 2.319684109e-37
1.601806640e-06 4.729890327e-37
1.802032470e-06 9.659643481e-37
2.027286530e-06 1.976767408e-36
2.280697350e-06 4.055944802e-36
2.565784510e-06 8.350491397e-36
2.886507580e-06 1.726927143e-35
3.247321030e-06 3.592561738e-35
3.653236150e-06 7.533182569e-35
4.109890670e-06 1.596838263e-34
4.594554340e-06 3.297008016e-34
5.018635050e-06 5.933586935e-34
5.389705670e-06 9.653720233e-34
6.039079250e-06 2.167125592e-33
6.526109440e-06 3.897619986e-33
6.891382080e-06 6.056690157e-33
7.165336560e-06 8.496424506e-33
7.370802420e-06 1.105999961e-32
7.679001210e-06 1.695499506e-32
7.833100610e-06 2.157128818e-32
7.987200000e-06 2.851303191e-32
7.987525000e-06 2.853168038e-32
7.990117390e-06 2.868123017e-32
7.993968120e-06 2.890612115e-32
7.997773900e-06 2.913167698e-32
8.001535260e-06 2.935790476e-32
8.005252710e-06 2.958481323e-32
8.008926760e-06 2.981241216e-32
8.012557930e-06 3.004071206e-32
8.016146710e-06 3.026972405e-32
8.019693600e-06 3.049946028e-32
8.023199090e-06 3.072993352e-32
8.026663650e-06 3.096115738e-32
8.030087780e-06 3.119314666e-32
8.033471930e-06 3.142591664e-32
8.036816590e-06 3.165948395e-32
8.040126500e-06 3.189417461e-32
8.044482440e-06 3.220859865e-32
8.048770590e-06 3.252455600e-32
8.052991990e-06 3.284209420e-32
8.057147690e-06 3.316126526e-32
8.061238720e-06 3.348212380e-32
8.065266070e-06 3.380472693e-32
8.069230740e-06 3.412913438e-32
8.073133700e-06 3.445540821e-32
8.076975920e-06 3.478361273e-32
8.080758340e-06 3.511381536e-32
8.084481890e-06 3.544610817e-32
8.089958830e-06 3.594844296e-32
8.095308410e-06 3.645580040e-32
8.100533580e-06 3.696836699e-32
8.105637250e-06 3.748634080e-32
8.110622230e-06 3.800990362e-32
8.115491280e-06 3.853915608e-32
8.118674250e-06 3.889567874e-32
8.124916520e-06 3.961840209e-32
8.130965250e-06 4.035210772e-32
8.136826440e-06 4.109660353e-32
8.142505890e-06 4.185174141e-32
8.148009250e-06 4.261727350e-32
8.153341970e-06 4.339347098e-32
8.161032640e-06 4.457125226e-32
8.168368410e-06 4.576731336e-32
8.175365660e-06 4.697731864e-32
8.182074770e-06 4.820494490e-32
8.190560410e-06 4.984570482e-32
8.198523980e-06 5.148451228e-32
8.205997600e-06 5.311190891e-32
8.216354810e-06 5.547435365e-32
8.225869120e-06 5.777403043e-32
8.237267780e-06 6.063656419e-32
8.251830750e-06 6.437051339e-32
8.267807920e-06 6.844975366e-32
8.285748950e-06 7.276774185e-32
8.317874470e-06 7.857777752e-32
8.350000000e-06 8.150282754e-32
8.377042000e-06 8.139467474e-32
8.411810290e-06 7.901156739e-32
8.452749090e-06 7.480299819e-32
