10.481	0.28416E+02
10.985	0.27513E+02
11.514	0.26799E+02
12.068	0.26044E+02
12.649	0.25366E+02
13.257	0.24568E+02
13.895	0.23842E+02
14.564	0.23035E+02
15.264	0.22238E+02
15.999	0.21452E+02
16.768	0.20622E+02
17.575	0.19736E+02
18.421	0.18896E+02
19.307	0.17982E+02
20.236	0.17081E+02
21.209	0.16108E+02
22.230	0.15149E+02
23.299	0.14120E+02
24.420	0.13105E+02
25.596	0.12522E+02
26.827	0.12051E+02
28.118	0.11695E+02
29.471	0.11324E+02
30.888	0.10959E+02
32.375	0.10577E+02
33.932	0.10201E+02
35.565	0.97866E+01
37.276	0.93777E+01
39.069	0.89611E+01
40.949	0.85317E+01
42.919	0.80736E+01
44.984	0.76016E+01
47.149	0.71289E+01
49.417	0.66216E+01
51.795	0.62961E+01
54.287	0.61004E+01
56.899	0.58442E+01
59.636	0.56099E+01
62.506	0.54544E+01
65.513	0.52664E+01
68.665	0.50750E+01
71.969	0.48974E+01
75.431	0.47319E+01
79.060	0.45534E+01
82.864	0.43731E+01
86.851	0.42074E+01
91.030	0.40544E+01
95.410	0.39129E+01
100.000	0.37653E+01
104.811	0.36206E+01
109.854	0.34877E+01
115.140	0.33653E+01
120.679	0.32404E+01
126.486	0.31308E+01
132.571	0.30143E+01
138.950	0.29074E+01
145.635	0.28046E+01
152.642	0.27061E+01
159.986	0.26153E+01
167.683	0.25244E+01
175.751	0.24377E+01
184.207	0.23576E+01
193.070	0.22777E+01
202.359	0.22016E+01
212.095	0.21262E+01
222.300	0.20547E+01
232.995	0.19843E+01
244.205	0.19176E+01
255.955	0.18522E+01
268.270	0.17905E+01
281.177	0.17178E+01
294.705	0.16585E+01
308.884	0.16035E+01
323.746	0.15492E+01
339.322	0.14989E+01
355.648	0.14468E+01
372.759	0.13984E+01
390.694	0.13512E+01
409.492	0.13055E+01
429.193	0.12623E+01
449.843	0.12187E+01
471.487	0.11768E+01
494.171	0.11372E+01
517.947	0.10977E+01
542.868	0.10596E+01
568.987	0.10228E+01
596.362	0.98749E+00
625.055	0.95245E+00
655.129	0.91887E+00
686.649	0.88580E+00
719.686	0.85420E+00
754.312	0.82399E+00
790.604	0.79368E+00
828.643	0.76484E+00
868.511	0.73729E+00
910.298	0.71009E+00
954.095	0.68367E+00
1000.000	0.65814E+00
1048.110	0.63351E+00
1098.540	0.60974E+00
1151.400	0.58659E+00
1206.790	0.56399E+00
1264.860	0.54236E+00
1325.710	0.52137E+00
1389.500	0.50111E+00
1456.350	0.48174E+00
1526.420	0.46285E+00
1599.860	0.44447E+00
1676.830	0.42684E+00
1757.510	0.40978E+00
1842.070	0.39347E+00
1930.700	0.37758E+00
2023.590	0.36231E+00
2120.950	0.34766E+00
2223.000	0.33349E+00
2329.950	0.31984E+00
2442.050	0.30671E+00
2559.550	0.29401E+00
2682.700	0.28186E+00
2811.770	0.27016E+00
2947.050	0.25892E+00
3088.840	0.24808E+00
3237.460	0.23767E+00
3393.220	0.22771E+00
3556.480	0.21813E+00
3727.590	0.20887E+00
3906.940	0.20004E+00
4094.920	0.19154E+00
4291.930	0.18340E+00
4498.430	0.17560E+00
4714.870	0.16808E+00
4941.710	0.16089E+00
5179.470	0.15400E+00
5428.680	0.14739E+00
5689.870	0.14107E+00
5963.620	0.13500E+00
6250.550	0.12919E+00
6551.290	0.12364E+00
6866.490	0.11831E+00
7196.860	0.11320E+00
7543.120	0.10832E+00
7906.040	0.10365E+00
8286.430	0.99179E-01
8685.110	0.94896E-01
9102.980	0.90800E-01
9540.960	0.86883E-01
10000.000	0.83137E-01
10481.100	0.79555E-01
10985.400	0.76130E-01
11514.000	0.72850E-01
12067.900	0.69717E-01
12648.600	0.66720E-01
13257.100	0.63859E-01
13895.000	0.61122E-01
14563.500	0.58505E-01
15264.200	0.56008E-01
15998.600	0.53618E-01
16768.301	0.51338E-01
17575.100	0.49157E-01
18420.699	0.47072E-01
19307.000	0.45086E-01
20235.900	0.42542E-01
21209.500	0.40771E-01
22230.000	0.39032E-01
23299.500	0.37341E-01
24420.500	0.35718E-01
25595.500	0.34180E-01
26827.000	0.32730E-01
28117.699	0.31357E-01
29470.500	0.30051E-01
30888.400	0.28801E-01
32374.600	0.27602E-01
33932.199	0.26454E-01
35564.801	0.25359E-01
37275.898	0.24315E-01
39069.398	0.23319E-01
40949.199	0.22368E-01
42919.301	0.21461E-01
44984.301	0.20594E-01
47148.699	0.19768E-01
49417.102	0.18978E-01
51794.699	0.18225E-01
54286.801	0.17506E-01
56898.699	0.16820E-01
59636.199	0.16165E-01
62505.500	0.15541E-01
65512.898	0.14945E-01
68664.898	0.14376E-01
71968.602	0.13834E-01
75431.203	0.13316E-01
79060.398	0.12822E-01
82864.297	0.12351E-01
86851.102	0.11902E-01
91029.797	0.11473E-01
95409.500	0.11064E-01
100000.000	0.10674E-01
104811.000	0.10302E-01
109854.000	0.99478E-02
115140.000	0.96096E-02
120679.000	0.92872E-02
126486.000	0.89800E-02
132571.000	0.86871E-02
138950.000	0.84078E-02
145635.000	0.81414E-02
152642.000	0.78875E-02
159986.000	0.76459E-02
167683.000	0.74160E-02
175751.000	0.71963E-02
184207.000	0.69870E-02
193070.000	0.67881E-02
202359.000	0.65981E-02
212095.000	0.64172E-02
222300.000	0.62451E-02
232995.000	0.60812E-02
244205.000	0.59253E-02
255955.000	0.57768E-02
