2.78539653e+00 	5.60536037e+01 	
2.85416830e+00 	5.62407800e+01 	
2.92463806e+00 	5.64226543e+01 	
2.99684772e+00 	5.65989839e+01 	
3.07084024e+00 	5.67694986e+01 	
3.14665966e+00 	5.69338949e+01 	
3.22435106e+00 	5.70918314e+01 	
3.30396067e+00 	5.72429219e+01 	
3.38553585e+00 	5.73867295e+01 	
3.46912513e+00 	5.75227606e+01 	
3.55477824e+00 	5.76504587e+01 	
3.64254614e+00 	5.77691995e+01 	
3.73248104e+00 	5.78782878e+01 	
3.82463644e+00 	5.79769562e+01 	
3.91906717e+00 	5.80643683e+01 	
4.01582940e+00 	5.81396257e+01 	
4.11498071e+00 	5.82017822e+01 	
4.21658007e+00 	5.82498653e+01 	
4.32068794e+00 	5.82829079e+01 	
4.42736624e+00 	5.82999899e+01 	
4.53667843e+00 	5.83002930e+01 	
4.64868956e+00 	5.82831664e+01 	
4.76346626e+00 	5.82482057e+01 	
4.88107681e+00 	5.81953391e+01 	
5.00159118e+00 	5.81249207e+01 	
5.12508106e+00 	5.80378214e+01 	
5.25161992e+00 	5.79355116e+01 	
5.38128304e+00 	5.78201234e+01 	
5.51414756e+00 	5.76944824e+01 	
5.65029252e+00 	5.75620952e+01 	
5.78979891e+00 	5.74270825e+01 	
5.93274974e+00 	5.72940479e+01 	
6.07923003e+00 	5.71678792e+01 	
6.22932695e+00 	5.70534827e+01 	
6.38312977e+00 	5.69554604e+01 	
6.54073000e+00 	5.68777480e+01 	
6.70222140e+00 	5.68232374e+01 	
6.86770005e+00 	5.67934175e+01 	
7.03726438e+00 	5.67880662e+01 	
7.21101527e+00 	5.68050319e+01 	
7.38905610e+00 	5.68401349e+01 	
7.57149277e+00 	5.68872127e+01 	
7.75843383e+00 	5.69383226e+01 	
7.94999048e+00 	5.69840997e+01 	
8.14627669e+00 	5.70142527e+01 	
8.34740924e+00 	5.70181690e+01 	
8.55350776e+00 	5.69855839e+01 	
8.76469489e+00 	5.69072634e+01 	
8.98109625e+00 	5.67756486e+01 	
9.20284058e+00 	5.65854056e+01 	
9.43005981e+00 	5.63338393e+01 	
9.66288911e+00 	5.60211352e+01 	
9.90146699e+00 	5.56504104e+01 	
1.01459354e+01 	5.52275708e+01 	
1.03964397e+01 	5.47609862e+01 	
1.06531291e+01 	5.42610112e+01 	
1.09161561e+01 	5.37393897e+01 	
1.11856773e+01 	5.32085893e+01 	
1.14618530e+01 	5.26811147e+01 	
1.17448475e+01 	5.21688496e+01 	
1.20348292e+01 	5.16824687e+01 	
1.23319706e+01 	5.12309562e+01 	
1.26364484e+01 	5.08212558e+01 	
1.29484438e+01 	5.04580634e+01 	
1.32681424e+01 	5.01437652e+01 	
1.35957344e+01 	4.98785117e+01 	
1.39314147e+01 	4.96604076e+01 	
1.42753830e+01 	4.94857954e+01 	
1.46278439e+01 	4.93496021e+01 	
1.49890071e+01 	4.92457195e+01 	
1.53590875e+01 	4.91673924e+01 	
1.57383052e+01 	4.91075873e+01 	
1.61268858e+01 	4.90593237e+01 	
1.65250605e+01 	4.90159539e+01 	
1.69330662e+01 	4.89713830e+01 	
1.73511457e+01 	4.89202268e+01 	
1.77795475e+01 	4.88579096e+01 	
1.82185267e+01 	4.87807072e+01 	
1.86683442e+01 	4.86857443e+01 	
1.91292679e+01 	4.85709546e+01 	
1.96015718e+01 	4.84350131e+01 	
2.00855369e+01 	4.82772516e+01 	
2.05814512e+01 	4.80975635e+01 	
2.10896097e+01 	4.78963057e+01 	
2.16103147e+01 	4.76742032e+01 	
2.21438759e+01 	4.74322593e+01 	
2.26906108e+01 	4.71716756e+01 	
2.32508447e+01 	4.68937814e+01 	
2.38249108e+01 	4.65999742e+01 	
2.44131507e+01 	4.62916713e+01 	
2.50159143e+01 	4.59702709e+01 	
2.56335602e+01 	4.56371229e+01 	
2.62664559e+01 	4.52935079e+01 	
2.69149778e+01 	4.49406225e+01 	
2.75795118e+01 	4.45795715e+01 	
2.82604532e+01 	4.42113635e+01 	
2.89582072e+01 	4.38369116e+01 	
2.96731888e+01 	4.34570357e+01 	
3.04058233e+01 	4.30724677e+01 	
3.11565467e+01 	4.26838574e+01 	
3.19258055e+01 	4.22917798e+01 	
3.27140575e+01 	4.18967422e+01 	
3.35217715e+01 	4.14991920e+01 	
3.43494280e+01 	4.10995236e+01 	
3.51975194e+01 	4.06980853e+01 	
3.60665504e+01 	4.02951858e+01 	
3.69570378e+01 	3.98910997e+01 	
3.78695115e+01 	3.94860724e+01 	
3.88045142e+01 	3.90803253e+01 	
3.97626023e+01 	3.86740588e+01 	
4.07443457e+01 	3.82674563e+01 	
4.17503284e+01 	3.78606864e+01 	
4.27811490e+01 	3.74539059e+01 	
4.38374206e+01 	3.70472614e+01 	
4.49197718e+01 	3.66408906e+01 	
4.60288463e+01 	3.62349243e+01 	
4.71653040e+01 	3.58294868e+01 	
4.83298209e+01 	3.54246971e+01 	
4.95230899e+01 	3.50206694e+01 	
5.07458209e+01 	3.46175137e+01 	
5.19987413e+01 	3.42153360e+01 	
5.32825964e+01 	3.38142388e+01 	
5.45981500e+01 	3.34143214e+01 	
5.59461849e+01 	3.30156800e+01 	
5.73275028e+01 	3.26184075e+01 	
5.87429257e+01 	3.22225942e+01 	
6.01932955e+01 	3.18283276e+01 	
6.16794751e+01 	3.14356922e+01 	
6.32023487e+01 	3.10447701e+01 	
6.47628222e+01 	3.06556406e+01 	
6.63618240e+01 	3.02683802e+01 	
6.80003053e+01 	2.98830632e+01 	
6.96792409e+01 	2.94997611e+01 	
7.13996297e+01 	2.91185427e+01 	
7.31624950e+01 	2.87394747e+01 	
7.49688857e+01 	2.83626210e+01 	
7.68198765e+01 	2.79880431e+01 	
7.87165683e+01 	2.76158002e+01 	
8.06600898e+01 	2.72459488e+01 	
8.26515970e+01 	2.68785434e+01 	
8.46922747e+01 	2.65136360e+01 	
8.67833371e+01 	2.61512761e+01 	
8.89260280e+01 	2.57915112e+01 	
9.11216222e+01 	2.54343865e+01 	
9.33714259e+01 	2.50799448e+01 	
9.56767775e+01 	2.47282270e+01 	
9.80390485e+01 	2.43792717e+01 	
1.00459644e+02 	2.40331154e+01 	
1.02940005e+02 	2.36897926e+01 	
1.05481606e+02 	2.33493357e+01 	
1.08085959e+02 	2.30117752e+01 	
1.10754614e+02 	2.26771397e+01 	
1.13489159e+02 	2.23454556e+01 	
1.16291220e+02 	2.20167479e+01 	
1.19162464e+02 	2.16910394e+01 	
1.22104599e+02 	2.13683513e+01 	
1.25119376e+02 	2.10487029e+01 	
1.28208589e+02 	2.07321120e+01 	
1.31374074e+02 	2.04185946e+01 	
1.34617715e+02 	2.01081650e+01 	
1.37941443e+02 	1.98008363e+01 	
1.41347234e+02 	1.94966195e+01 	
1.44837114e+02 	1.91955246e+01 	
1.48413159e+02 	1.88975597e+01 	
1.52077498e+02 	1.86027320e+01 	
1.55832309e+02 	1.83110467e+01 	
1.59679827e+02 	1.80225082e+01 	
1.63622341e+02 	1.77371193e+01 	
1.67662196e+02 	1.74548816e+01 	
1.71801796e+02 	1.71757954e+01 	
1.76043603e+02 	1.68998599e+01 	
1.80390140e+02 	1.66270732e+01 	
1.84843994e+02 	1.63574322e+01 	
1.89407814e+02 	1.60909325e+01 	
1.94084316e+02 	1.58275691e+01 	
1.98876281e+02 	1.55673357e+01 	
2.03786560e+02 	1.53102249e+01 	
2.08818074e+02 	1.50562288e+01 	
2.13973817e+02 	1.48053380e+01 	
2.19256856e+02 	1.45575427e+01 	
2.24670334e+02 	1.43128321e+01 	
2.30217471e+02 	1.40711945e+01 	
2.35901568e+02 	1.38326174e+01 	
2.41726006e+02 	1.35970877e+01 	
2.47694250e+02 	1.33645914e+01 	
2.53809850e+02 	1.31351140e+01 	
2.60076446e+02 	1.29086402e+01 	
2.66497764e+02 	1.26851539e+01 	
2.73077626e+02 	1.24646387e+01 	
2.79819945e+02 	1.22470775e+01 	
2.86728732e+02 	1.20324525e+01 	
2.93808099e+02 	1.18207455e+01 	
3.01062256e+02 	1.16119377e+01 	
3.08495519e+02 	1.14060099e+01 	
3.16112310e+02 	1.12029425e+01 	
3.23917160e+02 	1.10027152e+01 	
3.31914713e+02 	1.08053075e+01 	
3.40109727e+02 	1.06106984e+01 	
3.48507077e+02 	1.04188667e+01 	
3.57111758e+02 	1.02297905e+01 	
3.65928890e+02 	1.00434479e+01 	
3.74963718e+02 	9.85981657e+00 	
3.84221616e+02 	9.67887380e+00 	
3.93708094e+02 	9.50059671e+00 	
4.03428793e+02 	9.32496212e+00 	
4.13389498e+02 	9.15194661e+00 	
4.23596134e+02 	8.98152655e+00 	
4.34054773e+02 	8.81367809e+00 	
4.44771637e+02 	8.64837720e+00 	
4.55753102e+02 	8.48559966e+00 	
4.67005700e+02 	8.32532110e+00 	
4.78536126e+02 	8.16751702e+00 	
4.90351240e+02 	8.01216275e+00 	
5.02458071e+02 	7.85923355e+00 	
5.14863820e+02 	7.70870455e+00 	
5.27575869e+02 	7.56055080e+00 	
5.40601780e+02 	7.41474727e+00 	
5.53949302e+02 	7.27126888e+00 	
5.67626377e+02 	7.13009046e+00 	
5.81641139e+02 	6.99118685e+00 	
5.96001928e+02 	6.85453284e+00 	
6.10717287e+02 	6.72010318e+00 	
6.25795969e+02 	6.58787264e+00 	
6.41246946e+02 	6.45781599e+00 	
6.57079410e+02 	6.32990800e+00 	
6.73302778e+02 	6.20412348e+00 	
6.89926704e+02 	6.08043725e+00 	
7.06961076e+02 	5.95882419e+00 	
7.24416029e+02 	5.83925920e+00 	
7.42301947e+02 	5.72171728e+00 	
7.60629471e+02 	5.60617345e+00 	
7.79409503e+02 	5.49260283e+00 	
7.98653216e+02 	5.38098061e+00 	
8.18372059e+02 	5.27128208e+00 	
8.38577763e+02 	5.16348259e+00 	
8.59282347e+02 	5.05755764e+00 	
8.80498131e+02 	4.95348278e+00 	
9.02237734e+02 	4.85123371e+00 	
9.24514091e+02 	4.75078625e+00 	
9.47340454e+02 	4.65211632e+00 	
9.70730403e+02 	4.55519999e+00 	
9.94697852e+02 	4.46001344e+00 	
1.01925706e+03 	4.36653301e+00 	
1.04442264e+03 	4.27473519e+00 	
1.07020956e+03 	4.18459658e+00 	
1.09663316e+03 	4.09609397e+00 	
1.12370916e+03 	4.00920430e+00 	
1.15145367e+03 	3.92390464e+00 	
1.17988320e+03 	3.84017227e+00 	
1.20901466e+03 	3.75798459e+00 	
1.23886537e+03 	3.67731921e+00 	
1.26945311e+03 	3.59815388e+00 	
1.30079606e+03 	3.52046656e+00 	
1.33291287e+03 	3.44423535e+00 	
1.36582264e+03 	3.36943857e+00 	
1.39954497e+03 	3.29605469e+00 	
1.43409990e+03 	3.22406239e+00 	
1.46950800e+03 	3.15344054e+00 	
1.50579032e+03 	3.08416817e+00 	
1.54296846e+03 	3.01622453e+00 	
1.58106454e+03 	2.94958906e+00 	
1.62010121e+03 	2.88424139e+00 	
1.66010170e+03 	2.82016134e+00 	
1.70108981e+03 	2.75732895e+00 	
1.74308992e+03 	2.69572444e+00 	
1.78612702e+03 	2.63532823e+00 	
1.83022671e+03 	2.57612095e+00 	
1.87541522e+03 	2.51808344e+00 	
1.92171945e+03 	2.46119672e+00 	
1.96916693e+03 	2.40544203e+00 	
2.01778589e+03 	2.35080081e+00 	
