6.50000000e+00 	0.00000000e+00 	7.40370957e+01 	
6.50000000e+00 	1.00000000e+00 	7.36576443e+01 	
6.50000000e+00 	2.00000000e+00 	7.25344231e+01 	
6.50000000e+00 	3.00000000e+00 	7.07116554e+01 	
6.50000000e+00 	4.00000000e+00 	6.82592723e+01 	
6.50000000e+00 	5.00000000e+00 	6.52677285e+01 	
6.50000000e+00 	6.00000000e+00 	6.18416167e+01 	
6.50000000e+00 	7.00000000e+00 	5.80927788e+01 	
6.50000000e+00 	8.00000000e+00 	5.41335990e+01 	
6.50000000e+00 	9.00000000e+00 	5.00710689e+01 	
6.50000000e+00 	1.00000000e+01 	4.60020431e+01 	
6.50000000e+00 	1.10000000e+01 	4.20099134e+01 	
6.50000000e+00 	1.20000000e+01 	3.81627358e+01 	
6.50000000e+00 	1.30000000e+01 	3.45126915e+01 	
6.50000000e+00 	1.40000000e+01 	3.10966516e+01 	
6.50000000e+00 	1.50000000e+01 	2.79375588e+01 	
6.50000000e+00 	1.60000000e+01 	2.50463314e+01 	
6.50000000e+00 	1.70000000e+01 	2.24240197e+01 	
6.50000000e+00 	1.80000000e+01 	2.00639939e+01 	
6.50000000e+00 	1.90000000e+01 	1.79540006e+01 	
6.50000000e+00 	2.00000000e+01 	1.60779848e+01 	
6.50000000e+00 	2.10000000e+01 	1.44176208e+01 	
6.50000000e+00 	2.20000000e+01 	1.29535395e+01 	
6.50000000e+00 	2.30000000e+01 	1.16662651e+01 	
6.50000000e+00 	2.40000000e+01 	1.05368921e+01 	
6.50000000e+00 	2.50000000e+01 	9.54754363e+00 	
6.50000000e+00 	2.60000000e+01 	8.68165234e+00 	
6.50000000e+00 	2.70000000e+01 	7.92410508e+00 	
6.50000000e+00 	2.80000000e+01 	7.26128656e+00 	
6.50000000e+00 	2.90000000e+01 	6.68105226e+00 	
6.50000000e+00 	3.00000000e+01 	6.17265459e+00 	
6.50000000e+00 	3.10000000e+01 	5.72664102e+00 	
6.50000000e+00 	3.20000000e+01 	5.33473786e+00 	
6.50000000e+00 	3.30000000e+01 	4.98972967e+00 	
6.50000000e+00 	3.40000000e+01 	4.68534082e+00 	
6.50000000e+00 	3.50000000e+01 	4.41612348e+00 	
6.50000000e+00 	3.60000000e+01 	4.17735460e+00 	
6.50000000e+00 	3.70000000e+01 	3.96494280e+00 	
6.50000000e+00 	3.80000000e+01 	3.77534569e+00 	
6.50000000e+00 	3.90000000e+01 	3.60549712e+00 	
6.50000000e+00 	4.00000000e+01 	3.45274378e+00 	
6.50000000e+00 	4.10000000e+01 	3.31479030e+00 	
6.50000000e+00 	4.20000000e+01 	3.18965175e+00 	
6.50000000e+00 	4.30000000e+01 	3.07561281e+00 	
6.50000000e+00 	4.40000000e+01 	2.97119250e+00 	
6.50000000e+00 	4.50000000e+01 	2.87511370e+00 	
6.50000000e+00 	4.60000000e+01 	2.78627682e+00 	
6.50000000e+00 	4.70000000e+01 	2.70373678e+00 	
6.50000000e+00 	4.80000000e+01 	2.62668300e+00 	
6.50000000e+00 	4.90000000e+01 	2.55442174e+00 	
6.50000000e+00 	5.00000000e+01 	2.48636061e+00 	
6.50000000e+00 	5.10000000e+01 	2.42199487e+00 	
6.50000000e+00 	5.20000000e+01 	2.36089541e+00 	
6.50000000e+00 	5.30000000e+01 	2.30269806e+00 	
6.50000000e+00 	5.40000000e+01 	2.24709435e+00 	
6.50000000e+00 	5.50000000e+01 	2.19382346e+00 	
6.50000000e+00 	5.60000000e+01 	2.14266525e+00 	
6.50000000e+00 	5.70000000e+01 	2.09343439e+00 	
6.50000000e+00 	5.80000000e+01 	2.04597551e+00 	
6.50000000e+00 	5.90000000e+01 	2.00015916e+00 	
6.50000000e+00 	6.00000000e+01 	1.95587859e+00 	
6.50000000e+00 	6.10000000e+01 	1.91304731e+00 	
6.50000000e+00 	6.20000000e+01 	1.87159715e+00 	
6.50000000e+00 	6.30000000e+01 	1.83147686e+00 	
6.50000000e+00 	6.40000000e+01 	1.79265115e+00 	
6.50000000e+00 	6.50000000e+01 	1.75509992e+00 	
6.50000000e+00 	6.60000000e+01 	1.71881773e+00 	
6.50000000e+00 	6.70000000e+01 	1.68381340e+00 	
6.50000000e+00 	6.80000000e+01 	1.65010953e+00 	
6.50000000e+00 	6.90000000e+01 	1.61774209e+00 	
6.50000000e+00 	7.00000000e+01 	1.58675982e+00 	
6.50000000e+00 	7.10000000e+01 	1.55722361e+00 	
6.50000000e+00 	7.20000000e+01 	1.52920563e+00 	
6.50000000e+00 	7.30000000e+01 	1.50278850e+00 	
6.50000000e+00 	7.40000000e+01 	1.47806419e+00 	
6.50000000e+00 	7.50000000e+01 	1.45513298e+00 	
6.50000000e+00 	7.60000000e+01 	1.43410230e+00 	
6.50000000e+00 	7.70000000e+01 	1.41508563e+00 	
6.50000000e+00 	7.80000000e+01 	1.39820138e+00 	
6.50000000e+00 	7.90000000e+01 	1.38357190e+00 	
6.50000000e+00 	8.00000000e+01 	1.37132255e+00 	
6.50000000e+00 	8.10000000e+01 	1.36158083e+00 	
6.50000000e+00 	8.20000000e+01 	1.35447568e+00 	
6.50000000e+00 	8.30000000e+01 	1.35013682e+00 	
6.50000000e+00 	8.40000000e+01 	1.34869401e+00 	
6.50000000e+00 	8.50000000e+01 	1.35027649e+00 	
6.50000000e+00 	8.60000000e+01 	1.35501212e+00 	
6.50000000e+00 	8.70000000e+01 	1.36302651e+00 	
6.50000000e+00 	8.80000000e+01 	1.37444179e+00 	
6.50000000e+00 	8.90000000e+01 	1.38937510e+00 	
6.50000000e+00 	9.00000000e+01 	1.40793662e+00 	
6.50000000e+00 	9.10000000e+01 	1.43022709e+00 	
6.50000000e+00 	9.20000000e+01 	1.45633473e+00 	
6.50000000e+00 	9.30000000e+01 	1.48633163e+00 	
6.50000000e+00 	9.40000000e+01 	1.52026932e+00 	
6.50000000e+00 	9.50000000e+01 	1.55817384e+00 	
6.50000000e+00 	9.60000000e+01 	1.60004018e+00 	
6.50000000e+00 	9.70000000e+01 	1.64582628e+00 	
6.50000000e+00 	9.80000000e+01 	1.69544671e+00 	
6.50000000e+00 	9.90000000e+01 	1.74876639e+00 	
6.50000000e+00 	1.00000000e+02 	1.80559449e+00 	
6.50000000e+00 	1.01000000e+02 	1.86567906e+00 	
6.50000000e+00 	1.02000000e+02 	1.92870268e+00 	
6.50000000e+00 	1.03000000e+02 	1.99427965e+00 	
6.50000000e+00 	1.04000000e+02 	2.06195513e+00 	
6.50000000e+00 	1.05000000e+02 	2.13120674e+00 	
6.50000000e+00 	1.06000000e+02 	2.20144878e+00 	
6.50000000e+00 	1.07000000e+02 	2.27203956e+00 	
6.50000000e+00 	1.08000000e+02 	2.34229164e+00 	
6.50000000e+00 	1.09000000e+02 	2.41148513e+00 	
6.50000000e+00 	1.10000000e+02 	2.47888348e+00 	
6.50000000e+00 	1.11000000e+02 	2.54375147e+00 	
