.10985E+02 .13322E-01 .00000E+00 .00000E+00 .00000E+00 .00000E+00
.11514E+02 .51012E-01 .00000E+00 .00000E+00 .00000E+00 .00000E+00
.12068E+02 .91988E-01 .00000E+00 .00000E+00 .00000E+00 .00000E+00
.12649E+02 .13563E+00 .00000E+00 .00000E+00 .00000E+00 .00000E+00
.13257E+02 .18126E+00 .00000E+00 .00000E+00 .00000E+00 .00000E+00
.13895E+02 .22848E+00 .21953E-01 .00000E+00 .00000E+00 .00000E+00
.14564E+02 .27680E+00 .52352E-01 .00000E+00 .00000E+00 .00000E+00
.15264E+02 .32573E+00 .84972E-01 .00000E+00 .00000E+00 .00000E+00
.15999E+02 .37510E+00 .11942E+00 .00000E+00 .00000E+00 .00000E+00
.16768E+02 .42442E+00 .15512E+00 .23353E-01 .00000E+00 .00000E+00
.17575E+02 .47358E+00 .19180E+00 .50701E-01 .00000E+00 .00000E+00
.18421E+02 .52229E+00 .22909E+00 .79884E-01 .00000E+00 .00000E+00
.19307E+02 .57030E+00 .26664E+00 .11041E+00 .00000E+00 .00000E+00
.20236E+02 .61750E+00 .30424E+00 .14192E+00 .00000E+00 .00000E+00
.21209E+02 .66366E+00 .34163E+00 .17402E+00 .00000E+00 .00000E+00
.22230E+02 .70874E+00 .37868E+00 .20648E+00 .00000E+00 .00000E+00
.23299E+02 .75252E+00 .41513E+00 .23894E+00 .00000E+00 .00000E+00
.24420E+02 .79495E+00 .45089E+00 .27125E+00 .00000E+00 .00000E+00
.25596E+02 .83595E+00 .48584E+00 .30320E+00 .00000E+00 .00000E+00
.26827E+02 .87536E+00 .51979E+00 .33455E+00 .00000E+00 .00000E+00
.28118E+02 .91318E+00 .55270E+00 .36522E+00 .00000E+00 .00000E+00
.29471E+02 .94932E+00 .58447E+00 .39506E+00 .00000E+00 .00000E+00
.30888E+02 .98369E+00 .61500E+00 .42394E+00 .00000E+00 .00000E+00
.32375E+02 .10163E+01 .64429E+00 .45181E+00 .34822E-03 .00000E+00
.33932E+02 .10471E+01 .67221E+00 .47855E+00 .78018E-02 .00000E+00
.35565E+02 .10760E+01 .69877E+00 .50412E+00 .15906E-01 .00000E+00
.37276E+02 .11031E+01 .72390E+00 .52845E+00 .24497E-01 .00000E+00
.39069E+02 .11283E+01 .74757E+00 .55149E+00 .33436E-01 .00000E+00
.40949E+02 .11515E+01 .76977E+00 .57322E+00 .42612E-01 .00000E+00
.42919E+02 .11728E+01 .79046E+00 .59360E+00 .51914E-01 .00000E+00
.44984E+02 .11922E+01 .80965E+00 .61262E+00 .61256E-01 .00000E+00
.47149E+02 .12097E+01 .82732E+00 .63026E+00 .70564E-01 .00000E+00
.49417E+02 .12252E+01 .84345E+00 .64649E+00 .79762E-01 .00000E+00
.51795E+02 .12389E+01 .85807E+00 .66135E+00 .88801E-01 .00000E+00
.54287E+02 .12506E+01 .87117E+00 .67481E+00 .97628E-01 .00000E+00
.56899E+02 .12605E+01 .88277E+00 .68690E+00 .10620E+00 .00000E+00
.59636E+02 .12685E+01 .89287E+00 .69762E+00 .11449E+00 .00000E+00
.62506E+02 .12747E+01 .90150E+00 .70699E+00 .12246E+00 .00000E+00
.65513E+02 .12792E+01 .90868E+00 .71503E+00 .13009E+00 .00000E+00
.68665E+02 .12819E+01 .91444E+00 .72177E+00 .13735E+00 .00000E+00
.71969E+02 .12829E+01 .91881E+00 .72724E+00 .14423E+00 .00000E+00
.75431E+02 .12823E+01 .92181E+00 .73147E+00 .15072E+00 .00000E+00
.79060E+02 .12801E+01 .92350E+00 .73450E+00 .15681E+00 .00000E+00
.82864E+02 .12764E+01 .92390E+00 .73635E+00 .16249E+00 .00000E+00
.86851E+02 .12711E+01 .92305E+00 .73707E+00 .16776E+00 .00000E+00
.91030E+02 .12645E+01 .92101E+00 .73671E+00 .17261E+00 .00000E+00
.95410E+02 .12565E+01 .91781E+00 .73530E+00 .17704E+00 .00000E+00
.10000E+03 .12471E+01 .91351E+00 .73289E+00 .18106E+00 .00000E+00
.10481E+03 .12366E+01 .90816E+00 .72953E+00 .18467E+00 .00000E+00
.10985E+03 .12248E+01 .90180E+00 .72527E+00 .18787E+00 .00000E+00
.11514E+03 .12120E+01 .89449E+00 .72015E+00 .19066E+00 .00000E+00
.12068E+03 .11982E+01 .88628E+00 .71422E+00 .19307E+00 .00000E+00
.12649E+03 .11833E+01 .87722E+00 .70753E+00 .19509E+00 .00000E+00
.13257E+03 .11676E+01 .86738E+00 .70013E+00 .19674E+00 .00000E+00
.13895E+03 .11511E+01 .85680E+00 .69207E+00 .19802E+00 .00000E+00
.14563E+03 .11337E+01 .84553E+00 .68340E+00 .19895E+00 .00000E+00
.15264E+03 .11157E+01 .83363E+00 .67417E+00 .19953E+00 .00000E+00
.15999E+03 .10971E+01 .82116E+00 .66442E+00 .19979E+00 .00000E+00
.16768E+03 .10779E+01 .80816E+00 .65420E+00 .19974E+00 .00000E+00
.17575E+03 .10582E+01 .79469E+00 .64356E+00 .19938E+00 .00000E+00
.18421E+03 .10381E+01 .78079E+00 .63254E+00 .19874E+00 .00000E+00
.19307E+03 .10176E+01 .76652E+00 .62118E+00 .19783E+00 .00000E+00
.20236E+03 .99678E+00 .75192E+00 .60953E+00 .19666E+00 .00000E+00
.21210E+03 .97570E+00 .73704E+00 .59763E+00 .19524E+00 .00000E+00
.22230E+03 .95442E+00 .72192E+00 .58551E+00 .19360E+00 .00000E+00
.23300E+03 .93298E+00 .70661E+00 .57321E+00 .19175E+00 .00000E+00
.24421E+03 .91143E+00 .69115E+00 .56077E+00 .18969E+00 .00000E+00
.25596E+03 .88982E+00 .67556E+00 .54822E+00 .18746E+00 .00000E+00
.26827E+03 .86820E+00 .65990E+00 .53559E+00 .18505E+00 .00000E+00
.28118E+03 .84660E+00 .64420E+00 .52292E+00 .18249E+00 .00000E+00
.29470E+03 .82507E+00 .62849E+00 .51022E+00 .17979E+00 .00000E+00
.30888E+03 .80364E+00 .61279E+00 .49754E+00 .17696E+00 .00000E+00
.32375E+03 .78235E+00 .59715E+00 .48488E+00 .17402E+00 .00000E+00
.33932E+03 .76123E+00 .58158E+00 .47228E+00 .17097E+00 .00000E+00
