8.000000000E+00 9.912048667E+00 2.600482884E-01 5.509682694E-02 4.150006572E-03 2.884313041E-03
9.000000000E+00 3.537123696E+01 3.439421854E+00 3.609516562E-01 2.233880921E-02 1.414631658E-02
1.000000000E+01 3.619269643E+01 2.572923183E+01 1.505555179E+00 6.735706776E-02 3.785659357E-02
1.100000000E+01 3.575054977E+01 3.538022630E+01 9.672881498E+00 3.932553218E-01 1.604944576E-01
1.200000000E+01 3.529134880E+01 3.548352072E+01 1.782000241E+01 1.290776533E+00 4.482417351E-01
1.300000000E+01 3.483339390E+01 3.515745257E+01 1.996914298E+01 2.834229033E+00 1.336871492E+00
1.400000000E+01 3.438007929E+01 3.480783650E+01 2.028775991E+01 3.496116425E+00 3.139538871E+00
1.500000000E+01 3.393279628E+01 3.442173786E+01 2.026824872E+01 3.629660386E+00 4.280907108E+00
1.600000000E+01 3.349257318E+01 3.405422312E+01 2.015557507E+01 3.647115657E+00 4.585520209E+00
1.700000000E+01 3.305992429E+01 3.366312013E+01 2.002158691E+01 3.636723516E+00 4.644808858E+00
1.800000000E+01 3.263528011E+01 3.325578510E+01 1.988141561E+01 3.617740248E+00 4.639087302E+00
1.900000000E+01 3.221911673E+01 3.291783313E+01 1.971754027E+01 3.594504405E+00 4.612391226E+00
2.000000000E+01 3.181132824E+01 3.253932841E+01 1.956500336E+01 3.570469747E+00 4.578358453E+00
2.200000000E+01 3.102158724E+01 3.186546331E+01 1.923903868E+01 3.519856459E+00 4.502808702E+00
2.400000000E+01 3.026585709E+01 3.121134729E+01 1.891607278E+01 3.468888115E+00 4.425776189E+00
2.600000000E+01 2.954321105E+01 3.052832026E+01 1.861385061E+01 3.419140346E+00 4.350364950E+00
2.800000000E+01 2.885258370E+01 2.986903103E+01 1.831704559E+01 3.370086432E+00 4.276943706E+00
3.000000000E+01 2.819262310E+01 2.925296287E+01 1.802088531E+01 3.321655813E+00 4.205667388E+00
3.200000000E+01 2.756198957E+01 2.874267008E+01 1.770592765E+01 3.272976287E+00 4.136242502E+00
3.400000000E+01 2.695874189E+01 2.816939825E+01 1.742389743E+01 3.226654456E+00 4.069663470E+00
3.600000000E+01 2.638130479E+01 2.756238352E+01 1.716614332E+01 3.182302463E+00 4.005713306E+00
3.800000000E+01 2.582893203E+01 2.703364681E+01 1.689724848E+01 3.138177900E+00 3.943630951E+00
4.000000000E+01 2.529982177E+01 2.658946790E+01 1.661487611E+01 3.094162972E+00 3.883283265E+00
4.200000000E+01 2.479261261E+01 2.615888949E+01 1.634137937E+01 3.051366348E+00 3.825011702E+00
4.400000000E+01 2.430567385E+01 2.558834976E+01 1.612399182E+01 3.012133527E+00 3.769639932E+00
4.600000000E+01 2.383864658E+01 2.519848580E+01 1.586128061E+01 2.971382383E+00 3.715108514E+00
4.800000000E+01 2.338992011E+01 2.478886351E+01 1.561639303E+01 2.932236734E+00 3.662551266E+00
5.000000000E+01 2.295850426E+01 2.437186748E+01 1.538495547E+01 2.894479860E+00 3.611814473E+00
5.500000000E+01 2.194980406E+01 2.339445374E+01 1.483155305E+01 2.804313316E+00 3.491779380E+00
6.000000000E+01 2.103047371E+01 2.249989547E+01 1.431240349E+01 2.719829808E+00 3.380586777E+00
6.500000000E+01 2.018927946E+01 2.168383972E+01 1.382334374E+01 2.640508382E+00 3.277239813E+00
7.000000000E+01 1.941668991E+01 2.092434626E+01 1.336646058E+01 2.566127971E+00 3.180979240E+00
7.500000000E+01 1.870459964E+01 2.019337909E+01 1.294583148E+01 2.496626970E+00 3.091204208E+00
8.000000000E+01 1.804632231E+01 1.955122618E+01 1.253852160E+01 2.430561962E+00 3.006880989E+00
8.500000000E+01 1.743584510E+01 1.893792180E+01 1.215915116E+01 2.368502401E+00 2.927796713E+00
9.000000000E+01 1.686814650E+01 1.836036891E+01 1.180260738E+01 2.309923815E+00 2.853403498E+00
9.500000000E+01 1.633884137E+01 1.780861061E+01 1.147040856E+01 2.254691882E+00 2.783324390E+00
1.000000000E+02 1.584417948E+01 1.729660725E+01 1.115291117E+01 2.202152819E+00 2.717072594E+00
1.100000000E+02 1.494589440E+01 1.636433430E+01 1.056946229E+01 2.105097614E+00 2.594864826E+00
1.200000000E+02 1.415125796E+01 1.551647086E+01 1.005030692E+01 2.017526259E+00 2.484818661E+00
1.300000000E+02 1.344324364E+01 1.477625421E+01 9.573695871E+00 1.937433841E+00 2.384839791E+00
1.400000000E+02 1.280819031E+01 1.409768399E+01 9.144799297E+00 1.864405066E+00 2.293745652E+00
1.500000000E+02 1.223530963E+01 1.350236183E+01 8.747072316E+00 1.796994359E+00 2.210150819E+00
1.600000000E+02 1.171579645E+01 1.298786155E+01 8.374059641E+00 1.734384517E+00 2.133056545E+00
1.700000000E+02 1.124225154E+01 1.248196542E+01 8.043541747E+00 1.677091291E+00 2.062084726E+00
1.800000000E+02 1.080870776E+01 1.198286199E+01 7.750839519E+00 1.624529565E+00 1.996530407E+00
1.900000000E+02 1.041037554E+01 1.155901937E+01 7.468172875E+00 1.574956553E+00 1.935331995E+00
2.000000000E+02 1.004297438E+01 1.117255103E+01 7.204701183E+00 1.528594255E+00 1.878226506E+00
2.500000000E+02 8.561926197E+00 9.536307495E+00 6.156817607E+00 1.337387845E+00 1.642096279E+00
3.000000000E+02 7.489375483E+00 8.378379700E+00 5.379569409E+00 1.192386543E+00 1.463967446E+00
3.500000000E+02 6.673495212E+00 7.444324437E+00 4.803942918E+00 1.079506670E+00 1.324662538E+00
4.000000000E+02 6.030214787E+00 6.723088860E+00 4.343400126E+00 9.879264430E-01 1.212008414E+00
4.500000000E+02 5.508915118E+00 6.190626446E+00 3.950720753E+00 9.111551052E-01 1.118490039E+00
5.000000000E+02 5.076790010E+00 5.668430018E+00 3.654590803E+00 8.480491358E-01 1.040303611E+00
5.390000000E+02 4.905120000E+00 5.527420000E+00 3.555060000E+00 8.317220000E-01 1.023850000E+00
5.400000000E+02 4.897810000E+00 5.524130000E+00 3.547870000E+00 8.304970000E-01 1.022420000E+00
6.000000000E+02 4.400777025E+00 4.932095657E+00 3.160259138E+00 7.455857124E-01 9.148570662E-01
7.000000000E+02 3.894247998E+00 4.357983191E+00 2.797783722E+00 6.675281034E-01 8.189547785E-01
8.000000000E+02 3.499515032E+00 3.951685349E+00 2.500819588E+00 6.048571268E-01 7.426262200E-01
9.000000000E+02 3.182311774E+00 3.575263490E+00 2.280142992E+00 5.547783511E-01 6.808102666E-01
1.000000000E+03 2.921505674E+00 3.281258268E+00 2.093012147E+00 5.127843495E-01 6.292522053E-01
1.500000000E+03 2.093549710E+00 2.352695455E+00 1.497268378E+00 3.761713092E-01 4.616280627E-01
2.000000000E+03 1.646901954E+00 1.854759002E+00 1.175086502E+00 3.001851770E-01 3.684480559E-01
2.500000000E+03 1.364779685E+00 1.530271460E+00 9.753392228E-01 2.514748420E-01 3.085448528E-01
3.000000000E+03 1.169368912E+00 1.317068002E+00 8.329390716E-01 2.170410020E-01 2.663975425E-01
3.500000000E+03 1.025470215E+00 1.161070394E+00 7.273825693E-01 1.913715471E-01 2.350055555E-01
4.000000000E+03 9.147773983E-01 1.036232254E+00 6.482410955E-01 1.715901709E-01 2.107296349E-01
4.500000000E+03 8.268058516E-01 9.322569934E-01 5.873933882E-01 1.558622302E-01 1.913338172E-01
5.000000000E+03 7.551285529E-01 8.538285626E-01 5.353730508E-01 1.428418522E-01 1.753871525E-01
6.000000000E+03 6.451383473E-01 7.432307212E-01 4.521223486E-01 1.225232422E-01 1.506689440E-01
7.000000000E+03 5.643696161E-01 6.481596603E-01 3.958920341E-01 1.077624971E-01 1.324872545E-01
8.000000000E+03 5.025005503E-01 5.705033534E-01 3.545400360E-01 9.646648340E-02 1.184920476E-01
9.000000000E+03 4.534540693E-01 5.142551576E-01 3.201059464E-01 8.737488811E-02 1.073080729E-01
1.000000000E+04 4.135677009E-01 4.702913224E-01 2.912399531E-01 7.989874407E-02 9.815378829E-02
