 1.048100000e+01  0.000000000e+00  0.000000000e+00
 1.048100000e+01  2.144391229e-06  1.000000000e-06
 1.048100000e+01  5.360959474e-06  2.500000000e-06
 1.048100000e+01  1.072185115e-05  5.000000002e-06
 1.048100000e+01  1.608269151e-05  7.500000003e-06
 1.048100000e+01  2.144348798e-05  1.000000000e-05
 1.048100000e+01  3.216496188e-05  1.500000000e-05
 1.048100000e+01  4.288630328e-05  2.000000000e-05
 1.048100000e+01  6.432862248e-05  3.000000001e-05
 1.048100000e+01  8.577053304e-05  4.000000000e-05
 1.048100000e+01  1.072120722e-04  5.000000000e-05
 1.048100000e+01  1.286532661e-04  5.999999999e-05
 1.048100000e+01  1.779667450e-04  8.300000000e-05
 1.048100000e+01  2.144148532e-04  1.000000000e-04
 1.048100000e+01  2.572939447e-04  1.200000000e-04
 1.048100000e+01  3.216105711e-04  1.500000000e-04
 1.048100000e+01  3.752053072e-04  1.750000001e-04
 1.048100000e+01  4.287970791e-04  2.000000001e-04
 1.048100000e+01  5.359718624e-04  2.500000001e-04
 1.048100000e+01  6.431360241e-04  3.000000000e-04
 1.048100000e+01  7.502902224e-04  3.500000000e-04
 1.048100000e+01  8.574349722e-04  4.000000000e-04
 1.048100000e+01  9.645706894e-04  4.500000002e-04
 1.048100000e+01  1.071697720e-03  5.000000000e-04
 1.048100000e+01  1.178816359e-03  5.499999998e-04
 1.048100000e+01  1.285926859e-03  5.999999999e-04
 1.048100000e+01  1.427298026e-03  6.660000000e-04
 1.048100000e+01  1.570792213e-03  7.330000002e-04
 1.048100000e+01  1.714267553e-03  8.000000002e-04
 1.048100000e+01  1.971192340e-03  9.200000002e-04
 1.048100000e+01  2.228061406e-03  1.040000000e-03
 1.048100000e+01  2.484877044e-03  1.160000000e-03
 1.048100000e+01  2.741641187e-03  1.280000000e-03
 1.048100000e+01  2.998353857e-03  1.400000000e-03
 1.048100000e+01  3.255010102e-03  1.520000000e-03
 1.048100000e+01  3.511606814e-03  1.640000000e-03
 1.048100000e+01  3.768145582e-03  1.760000000e-03
 1.048100000e+01  4.024627832e-03  1.880000000e-03
 1.048100000e+01  4.558787120e-03  2.130000000e-03
 1.048100000e+01  5.092717055e-03  2.380000000e-03
 1.048100000e+01  5.626408970e-03  2.630000000e-03
 1.048100000e+01  6.159849828e-03  2.880000000e-03
 1.048100000e+01  6.693042941e-03  3.130000000e-03
 1.048100000e+01  7.225995451e-03  3.379999999e-03
 1.048100000e+01  7.758713703e-03  3.630000000e-03
 1.048100000e+01  8.291197910e-03  3.880000000e-03
 1.048100000e+01  8.823435505e-03  4.129999999e-03
 1.048100000e+01  9.674486472e-03  4.530000000e-03
 1.048100000e+01  1.052490993e-02  4.929999999e-03
