1.00000E+02    1.5865844049E-12   5.8455811895E-01
1.00000E+02    1.3944694991E-12   6.1938902097E-01
1.00000E+02    1.2254332242E-12   6.5629532268E-01
1.00000E+02    1.0767208582E-12   6.9540068678E-01
1.00000E+02    9.4590600005E-13   7.3683614444E-01
1.00000E+02    8.3085014280E-13   7.8074053430E-01
1.00000E+02    7.2966868432E-13   8.2726096772E-01
1.00000E+02    6.4070096014E-13   8.7655332168E-01
1.00000E+02    5.6248378216E-13   9.2878276111E-01
1.00000E+02    4.9372808943E-13   9.8412429226E-01
1.00000E+02    4.3329834640E-13   1.0427633492E+00
1.00000E+02    3.8019437050E-13   1.1048964149E+00
1.00000E+02    3.3353529561E-13   1.1707316801E+00
1.00000E+02    2.9254541976E-13   1.2404897403E+00
1.00000E+02    2.5654173271E-13   1.3144043352E+00
1.00000E+02    2.2492291213E-13   1.3927231322E+00
1.00000E+02    1.9715960988E-13   1.4757085555E+00
1.00000E+02    1.7278589805E-13   1.5636386662E+00
1.00000E+02    1.5139172144E-13   1.6568080935E+00
1.00000E+02    1.3261624088E-13   1.7555290222E+00
1.00000E+02    1.1614196739E-13   1.8601322385E+00
1.00000E+02    1.0168959456E-13   1.9709682386E+00
1.00000E+02    8.9013430090E-14   2.0884084031E+00
1.00000E+02    7.7897389183E-14   2.2128462410E+00
1.00000E+02    6.8151445681E-14   2.3446987089E+00
1.00000E+02    5.9608520192E-14   2.4844076075E+00
1.00000E+02    5.2121724014E-14   2.6324410624E+00
1.00000E+02    4.5561941013E-14   2.7892950924E+00
1.00000E+02    3.9815694291E-14   2.9554952715E+00
1.00000E+02    3.4783265303E-14   3.1315984902E+00
1.00000E+02    3.0377042365E-14   3.3181948210E+00
1.00000E+02    2.6520060497E-14   3.5159094964E+00
1.00000E+02    2.3144720345E-14   3.7254050028E+00
1.00000E+02    2.0191656599E-14   3.9473833013E+00
1.00000E+02    1.7608745275E-14   4.1825881793E+00
1.00000E+02    1.5350228029E-14   4.4318077425E+00
1.00000E+02    1.3375941715E-14   4.6958770561E+00
1.00000E+02    1.1650640037E-14   4.9756809427E+00
1.00000E+02    1.0143398633E-14   5.2721569470E+00
1.00000E+02    8.8270890108E-15   5.5862984774E+00
1.00000E+02    7.6779176411E-15   5.9191581343E+00
