10.481 0.77292E-02 0.68114E-02 0.00000E+00 0.00000E+00 0.00000E+00
10.985 0.12610E-01 0.11339E-01 0.00000E+00 0.00000E+00 0.00000E+00
11.514 0.19423E-01 0.16554E-01 0.26569E-02 0.00000E+00 0.00000E+00
12.068 0.24611E-01 0.22121E-01 0.50777E-02 0.00000E+00 0.00000E+00
12.649 0.27884E-01 0.28169E-01 0.80063E-02 0.00000E+00 0.00000E+00
13.257 0.31161E-01 0.33938E-01 0.11424E-01 0.30661E-02 0.00000E+00
13.895 0.34469E-01 0.39899E-01 0.14779E-01 0.50708E-02 0.00000E+00
14.564 0.37764E-01 0.45693E-01 0.18329E-01 0.72890E-02 0.37824E-02
15.264 0.41054E-01 0.51557E-01 0.21905E-01 0.98574E-02 0.63472E-02
15.999 0.44313E-01 0.57363E-01 0.25512E-01 0.12527E-01 0.91476E-02
16.768 0.47527E-01 0.63111E-01 0.29144E-01 0.15240E-01 0.12618E-01
17.575 0.50685E-01 0.68788E-01 0.32790E-01 0.17966E-01 0.15989E-01
18.421 0.53774E-01 0.74396E-01 0.36440E-01 0.20714E-01 0.19361E-01
19.307 0.56781E-01 0.79883E-01 0.40086E-01 0.23402E-01 0.22763E-01
20.236 0.59696E-01 0.85262E-01 0.43702E-01 0.26069E-01 0.25972E-01
21.209 0.62506E-01 0.90502E-01 0.47278E-01 0.28679E-01 0.29123E-01
22.230 0.65200E-01 0.95587E-01 0.50800E-01 0.31220E-01 0.32118E-01
23.299 0.67770E-01 0.10050E+00 0.54256E-01 0.33682E-01 0.34977E-01
24.420 0.70205E-01 0.10523E+00 0.57634E-01 0.36058E-01 0.37649E-01
25.596 0.72496E-01 0.10977E+00 0.60924E-01 0.38336E-01 0.40216E-01
26.827 0.74635E-01 0.11408E+00 0.64112E-01 0.40516E-01 0.42669E-01
28.118 0.76615E-01 0.11818E+00 0.67189E-01 0.42609E-01 0.45044E-01
29.471 0.78428E-01 0.12203E+00 0.70143E-01 0.44596E-01 0.47302E-01
30.888 0.80070E-01 0.12563E+00 0.72965E-01 0.46493E-01 0.49463E-01
32.375 0.81534E-01 0.12897E+00 0.75643E-01 0.48284E-01 0.51526E-01
33.932 0.82816E-01 0.13204E+00 0.78167E-01 0.49978E-01 0.53476E-01
35.565 0.83913E-01 0.13483E+00 0.80538E-01 0.51581E-01 0.55309E-01
37.276 0.84823E-01 0.13732E+00 0.82735E-01 0.53066E-01 0.57037E-01
39.069 0.85544E-01 0.13952E+00 0.84753E-01 0.54437E-01 0.58658E-01
40.949 0.86077E-01 0.14142E+00 0.86594E-01 0.55717E-01 0.60147E-01
42.919 0.86420E-01 0.14301E+00 0.88240E-01 0.56869E-01 0.61538E-01
44.984 0.86578E-01 0.14429E+00 0.89696E-01 0.57919E-01 0.62830E-01
47.149 0.86551E-01 0.14526E+00 0.90944E-01 0.58840E-01 0.63999E-01
49.417 0.86345E-01 0.14592E+00 0.91998E-01 0.59641E-01 0.65040E-01
51.795 0.85964E-01 0.14627E+00 0.92837E-01 0.60344E-01 0.65980E-01
54.287 0.85415E-01 0.14631E+00 0.93480E-01 0.60911E-01 0.66783E-01
56.899 0.84704E-01 0.14606E+00 0.93916E-01 0.61370E-01 0.67477E-01
59.636 0.83839E-01 0.14550E+00 0.94133E-01 0.61698E-01 0.68029E-01
62.506 0.82829E-01 0.14467E+00 0.94155E-01 0.61932E-01 0.68497E-01
65.513 0.81683E-01 0.14355E+00 0.93955E-01 0.62016E-01 0.68816E-01
68.665 0.80412E-01 0.14218E+00 0.93602E-01 0.62021E-01 0.69020E-01
71.969 0.79026E-01 0.14056E+00 0.93035E-01 0.61906E-01 0.69113E-01
75.431 0.77537E-01 0.13868E+00 0.92224E-01 0.61654E-01 0.69059E-01
79.060 0.75955E-01 0.13661E+00 0.91323E-01 0.61306E-01 0.68886E-01
82.864 0.74293E-01 0.13433E+00 0.90255E-01 0.60901E-01 0.68636E-01
86.851 0.72562E-01 0.13186E+00 0.88996E-01 0.60408E-01 0.68250E-01
91.030 0.70772E-01 0.12920E+00 0.87517E-01 0.59775E-01 0.67774E-01
95.410 0.68936E-01 0.12642E+00 0.86007E-01 0.58997E-01 0.67171E-01
100.000 0.67065E-01 0.12350E+00 0.84377E-01 0.58245E-01 0.66458E-01
104.811 0.65169E-01 0.12048E+00 0.82615E-01 0.57465E-01 0.65705E-01
109.854 0.63258E-01 0.11735E+00 0.80730E-01 0.56529E-01 0.64828E-01
115.140 0.61340E-01 0.11413E+00 0.78670E-01 0.55454E-01 0.63866E-01
120.679 0.59427E-01 0.11091E+00 0.76758E-01 0.54428E-01 0.62819E-01
126.486 0.57523E-01 0.10763E+00 0.74689E-01 0.53405E-01 0.61749E-01
132.571 0.55637E-01 0.10433E+00 0.72583E-01 0.52287E-01 0.60615E-01
138.950 0.53775E-01 0.10102E+00 0.70427E-01 0.51122E-01 0.59406E-01
145.635 0.51943E-01 0.97715E-01 0.68235E-01 0.49911E-01 0.58148E-01
152.642 0.50144E-01 0.94422E-01 0.65991E-01 0.48579E-01 0.56841E-01
159.986 0.48384E-01 0.91194E-01 0.63869E-01 0.47470E-01 0.55572E-01
167.683 0.46664E-01 0.88012E-01 0.61746E-01 0.46254E-01 0.54252E-01
175.751 0.44989E-01 0.84881E-01 0.59638E-01 0.45043E-01 0.52924E-01
